PERIOD,LOCATION,OBSERVED_OR_FORECAST_VALUE,LOG1P_VALUE,TREND_COMPONENT,SEASONAL_COMPONENT,RESIDUAL_COMPONENT,RESIDUAL_Z_SCORE,RESIDUAL_ANOMALY,TREND_STRENGTH,SEASONAL_STRENGTH,SERIES_STATUS
2030-11,KIDAPAWAN,2.579942013441755,1.275346602918792,0.9792344378042191,6.161214599704732e-05,0.2960505529685759,1.199167854283609,0,0.6565761668958854,0.0,FORECAST SCENARIO
2030-12,KIDAPAWAN,0.8971387618416193,0.6403468363228234,0.9837815434978805,6.161214599704732e-05,-0.3434963193210541,-1.3908103394883609,0,0.6565761668958854,0.0,FORECAST SCENARIO
2031-01,KIDAPAWAN,0.5240807498324052,0.421391441315109,0.9878772725025469,-0.0006777336059675204,-0.5658080975814703,-2.2911081641838336,1,0.6565761668958854,0.0,FORECAST SCENARIO
2031-02,KIDAPAWAN,2.337717418490257,1.205287165721513,0.9916460713584447,6.161214599704732e-05,0.21357948221707118,0.8651840852774011,0,0.6565761668958854,0.0,FORECAST SCENARIO
2031-03,KIDAPAWAN,2.921311282355736,1.3664261086711402,0.9978627621595934,6.161214599704732e-05,0.36850173436554984,1.4925739955088617,0,0.6565761668958854,0.0,FORECAST SCENARIO
2031-04,KIDAPAWAN,2.914468503484861,1.36467956121898,1.0037031764936237,6.161214599704732e-05,0.36091477257935917,1.4618490143782898,0,0.6565761668958854,0.0,FORECAST SCENARIO
2031-05,KIDAPAWAN,1.1017214971290628,0.7427567694468722,1.006712442368561,6.161214599704732e-05,-0.2640172850676858,-1.0689434451334197,0,0.6565761668958854,0.0,FORECAST SCENARIO
2031-06,KIDAPAWAN,2.1236486465698543,1.1390017565645627,1.010532570590123,6.161214599704732e-05,0.12840757382844276,0.5202627120264472,0,0.6565761668958854,0.0,FORECAST SCENARIO
2031-07,KIDAPAWAN,1.4338501289918346,0.8894744187138851,1.0163435406126762,6.161214599704732e-05,-0.1269307340447881,-0.5137829194668625,0,0.6565761668958854,0.0,FORECAST SCENARIO
2031-08,KIDAPAWAN,2.1724353165675736,1.1544995316097646,1.018708313976629,6.161214599704732e-05,0.13572960548713847,0.549914803455239,0,0.6565761668958854,0.0,FORECAST SCENARIO
2031-09,KIDAPAWAN,1.182745072802641,0.7805832923715127,1.0203047561059833,6.161214599704732e-05,-0.2397830758804676,-0.9708019701958661,0,0.6565761668958854,0.0,FORECAST SCENARIO
2031-10,KIDAPAWAN,2.0064375016788003,1.1007558235477748,1.0262374210290266,6.161214599704732e-05,0.07445679037275114,0.30177778349117795,0,0.6565761668958854,0.0,FORECAST SCENARIO
2031-11,KIDAPAWAN,2.7478717351455035,1.3211881415775364,1.0349994801954294,6.161214599704732e-05,0.28612704923610993,1.1589805601437946,0,0.6565761668958854,0.0,FORECAST SCENARIO
2031-12,KIDAPAWAN,1.0341508856152737,0.7100784765934642,1.042713258055583,6.161214599704732e-05,-0.3326963936081157,-1.3470737920939109,0,0.6565761668958854,0.0,FORECAST SCENARIO
2032-01,KIDAPAWAN,0.5679495108276733,0.4497687216825446,1.0452691553636644,-0.0006777336059675204,-0.5948227000751523,-2.408608836950108,1,0.6565761668958854,0.0,FORECAST SCENARIO
2032-02,KIDAPAWAN,2.40227549592922,1.2244444712737617,1.0520087213613905,6.161214599704732e-05,0.17237413776637417,0.6983144652101518,0,0.6565761668958854,0.0,FORECAST SCENARIO
2032-03,KIDAPAWAN,3.21065445348751,1.4376180877476596,1.028215640219449,6.161214599704732e-05,0.4093408353822137,1.6579604365491194,0,0.6565761668958854,0.0,FORECAST SCENARIO
2032-04,KIDAPAWAN,3.3484709224088403,1.4698242712158147,0.9943946266964295,6.161214599704732e-05,0.47536803237338815,1.9253513156426278,0,0.6565761668958854,0.0,FORECAST SCENARIO
2032-05,KIDAPAWAN,1.3055565571541863,0.8353221037687153,0.943378700120249,6.161214599704732e-05,-0.1081182084975308,-0.4375976810608978,0,0.6565761668958854,0.0,FORECAST SCENARIO
2032-06,KIDAPAWAN,2.2209376868548483,1.169672524261539,0.8814491468537988,6.161214599704732e-05,0.28816176526174303,1.1672205662563122,0,0.6565761668958854,0.0,FORECAST SCENARIO
2032-07,KIDAPAWAN,1.6388658186148954,0.9703492106865971,0.8499904234640617,6.161214599704732e-05,0.1202971750765383,0.4874179639393749,0,0.6565761668958854,0.0,FORECAST SCENARIO
2032-08,KIDAPAWAN,1.3844835449807253,0.8689825579064664,0.8351397874475599,6.161214599704732e-05,0.03378115831290944,0.1370533440208949,0,0.6565761668958854,0.0,FORECAST SCENARIO
2032-09,KIDAPAWAN,0.45460026380188157,0.37473113009527953,0.7785493476369142,6.161214599704732e-05,-0.4038798296876317,-1.6353459347496488,0,0.6565761668958854,0.0,FORECAST SCENARIO
