PERIOD,PSGC,PROVINCE,LOCATION,GLOBAL_MORANS_I,LOCAL_MORANS_I,LOCAL_MORAN_CLUSTER,GI_STAR_Z_SCORE,GI_STAR_P_VALUE,HOTSPOT_CLASS,HOTSPOT_CLUSTER_ID,HOTSPOT_CLUSTER_SIZE,AUTOMATIC_ALERT,ALERT_REASON
2035-09,1204701000,Cotabato,ALAMADA,-0.03362023049636595,-0.12495737559506737,NOT_SIGNIFICANT,-0.5557008306518281,0.5784153886449452,NOT_SIGNIFICANT,0,0,1,NEIGHBOR_INFECTIOUS_PRESSURE
2035-09,1204702000,Cotabato,CARMEN,-0.03362023049636595,0.033437597999268105,NOT_SIGNIFICANT,-0.5372788995690388,0.591074978322919,NOT_SIGNIFICANT,0,0,1,NEIGHBOR_INFECTIOUS_PRESSURE
2035-09,1204703000,Cotabato,KABACAN,-0.03362023049636595,0.3435730780099123,NOT_SIGNIFICANT,-1.6254274249192697,0.10407151623308536,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1204704000,Cotabato,KIDAPAWAN,-0.03362023049636595,-0.24633549984704425,NOT_SIGNIFICANT,-1.2496853149156846,0.21141452382936965,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1204705000,Cotabato,LIBUNGAN,-0.03362023049636595,0.005048747209255657,NOT_SIGNIFICANT,-0.8861387740055306,0.3755427512841367,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2035-09,1204706000,Cotabato,MAGPET,-0.03362023049636595,0.1795504348597004,NOT_SIGNIFICANT,-0.8270838697524692,0.4081895260906111,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1204707000,Cotabato,MAKILALA,-0.03362023049636595,0.1429311287469965,NOT_SIGNIFICANT,-0.7276726458717488,0.46681399891120956,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1204708000,Cotabato,MATALAM,-0.03362023049636595,0.02344241690247898,NOT_SIGNIFICANT,-0.44678205716332486,0.6550324276815782,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1204709000,Cotabato,MIDSAYAP,-0.03362023049636595,0.01686490247685884,NOT_SIGNIFICANT,1.1081686775241735,0.2677889754120856,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2035-09,1204710000,Cotabato,M'LANG,-0.03362023049636595,0.0429838265059492,NOT_SIGNIFICANT,-0.9085318831379884,0.36359727665098573,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1204711000,Cotabato,PIGKAWAYAN,-0.03362023049636595,-0.046472162545626694,NOT_SIGNIFICANT,-0.05312688372815037,0.9576308115773235,NOT_SIGNIFICANT,0,0,1,TRANSMISSION_PRESSURE_PROXY+NEIGHBOR_INFECTIOUS_PRESSURE
2035-09,1204712000,Cotabato,PIKIT,-0.03362023049636595,-0.7895723532838109,HIGH-LOW,0.5183025737186608,0.6042471775090903,NOT_SIGNIFICANT,0,0,1,TRANSMISSION_PRESSURE_PROXY+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2035-09,1204713000,Cotabato,PRESIDENT ROXAS,-0.03362023049636595,0.36503343684597195,LOW-LOW,-1.46996855172085,0.1415702715102511,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1204714000,Cotabato,TULUNAN,-0.03362023049636595,0.050109302033275106,NOT_SIGNIFICANT,-0.4019150055393673,0.6877465790006251,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1204715000,Cotabato,ANTIPAS,-0.03362023049636595,-0.8022043193020963,HIGH-LOW,-1.2184077304935186,0.22306906887626154,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1204716000,Cotabato,BANISILAN,-0.03362023049636595,0.2935195768725954,NOT_SIGNIFICANT,-0.9703446469166591,0.3318747297588355,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2035-09,1204717000,Cotabato,ALEOSAN,-0.03362023049636595,0.003741443079986128,NOT_SIGNIFICANT,0.46232923540448356,0.64384523741348,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1204718000,Cotabato,ARAKAN,-0.03362023049636595,0.23837878753028774,NOT_SIGNIFICANT,-0.8788739246807575,0.3794696382430256,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206302000,South Cotabato,BANGA,-0.03362023049636595,0.44745278744271394,HIGH-HIGH,2.0984600661041477,0.035864524004224636,HOT_SPOT_95,1,3,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2035-09,1206306000,South Cotabato,KORONADAL,-0.03362023049636595,0.6121735847761224,HIGH-HIGH,1.5522235960072328,0.12060873204101324,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206311000,South Cotabato,NORALA,-0.03362023049636595,0.8467100469119204,HIGH-HIGH,2.4614712760814985,0.013836847692623314,HOT_SPOT_95,1,3,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2035-09,1206312000,South Cotabato,POLOMOLOK,-0.03362023049636595,-0.0881183054109208,NOT_SIGNIFICANT,0.16591842439017848,0.8682211478947347,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206313000,South Cotabato,SURALLAH,-0.03362023049636595,-0.0010332876034998089,NOT_SIGNIFICANT,-0.05565071120221794,0.9556200653706824,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206314000,South Cotabato,TAMPAKAN,-0.03362023049636595,-0.18156036850274815,NOT_SIGNIFICANT,1.2657159387102848,0.2056147998672596,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2035-09,1206315000,South Cotabato,TANTANGAN,-0.03362023049636595,0.8497252530164574,HIGH-HIGH,2.2391306023994266,0.02514741961336022,HOT_SPOT_95,1,3,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2035-09,1206316000,South Cotabato,T'BOLI,-0.03362023049636595,-0.06327614507020346,NOT_SIGNIFICANT,-0.13309539883328553,0.894117933973094,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206317000,South Cotabato,TUPI,-0.03362023049636595,0.06723646943044134,NOT_SIGNIFICANT,0.7242702668450494,0.4688998272104261,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206318000,South Cotabato,SANTO NIÑO,-0.03362023049636595,0.30552173875692207,NOT_SIGNIFICANT,1.0717817226995745,0.2838180843321678,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206319000,South Cotabato,LAKE SEBU,-0.03362023049636595,-0.05736877888496691,NOT_SIGNIFICANT,-0.04654240551052073,0.9628779359788591,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206501000,Sultan Kudarat,BAGUMBAYAN,-0.03362023049636595,0.0052337919415992975,NOT_SIGNIFICANT,-0.2629482185017105,0.7925904905894939,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206502000,Sultan Kudarat,COLUMBIO,-0.03362023049636595,0.08582776270326054,NOT_SIGNIFICANT,0.6272460183465285,0.5304979823897458,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206503000,Sultan Kudarat,ESPERANZA,-0.03362023049636595,0.11091732982710403,NOT_SIGNIFICANT,-0.6230396500661275,0.5332584664564222,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206504000,Sultan Kudarat,ISULAN,-0.03362023049636595,0.0012660452021443158,NOT_SIGNIFICANT,0.07566967491641911,0.9396819027108199,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206505000,Sultan Kudarat,KALAMANSIG,-0.03362023049636595,-0.5604564241905794,LOW-HIGH,0.7209945908476897,0.4709128427763384,NOT_SIGNIFICANT,0,0,1,NEIGHBOR_INFECTIOUS_PRESSURE
2035-09,1206506000,Sultan Kudarat,LEBAK,-0.03362023049636595,0.322713619732432,NOT_SIGNIFICANT,-1.039114962371848,0.2987512730810741,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206507000,Sultan Kudarat,LUTAYAN,-0.03362023049636595,-0.3434465225588104,NOT_SIGNIFICANT,1.3243940664693703,0.18537220416957612,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206508000,Sultan Kudarat,LAMBAYONG,-0.03362023049636595,-0.024669191310740655,NOT_SIGNIFICANT,0.38090423750499713,0.7032743080336988,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206509000,Sultan Kudarat,PALIMBANG,-0.03362023049636595,-2.953698321823306,HIGH-LOW,0.49051514370269633,0.6237694164250425,NOT_SIGNIFICANT,0,0,1,TRANSMISSION_PRESSURE_PROXY+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2035-09,1206510000,Sultan Kudarat,PRESIDENT QUIRINO,-0.03362023049636595,-0.16212526510412092,NOT_SIGNIFICANT,0.8697771461455425,0.3844222031626251,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206511000,Sultan Kudarat,TACURONG,-0.03362023049636595,0.5363993239102919,HIGH-HIGH,1.416297401182174,0.15668844841890764,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1206512000,Sultan Kudarat,SEN. NINOY AQUINO,-0.03362023049636595,-0.3408896607620034,NOT_SIGNIFICANT,0.4654033155180556,0.6416426603131924,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2035-09,1208001000,Sarangani,ALABEL,-0.03362023049636595,0.04396825678703309,NOT_SIGNIFICANT,-0.5046971121589257,0.6137715896839115,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1208002000,Sarangani,GLAN,-0.03362023049636595,0.1854853947215856,NOT_SIGNIFICANT,-0.7615009348438261,0.4463579207109236,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1208003000,Sarangani,KIAMBA,-0.03362023049636595,0.47609600237106786,LOW-LOW,-1.6944867573180993,0.09017282601209106,COLD_SPOT_90,0,0,0,NONE
2035-09,1208004000,Sarangani,MAASIM,-0.03362023049636595,0.151249045432602,NOT_SIGNIFICANT,-0.726948643471825,0.46725741694028733,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1208005000,Sarangani,MAITUM,-0.03362023049636595,-0.4169221554018658,LOW-HIGH,1.1356853742558646,0.2560882638489217,NOT_SIGNIFICANT,0,0,1,TRANSMISSION_PRESSURE_PROXY+NEIGHBOR_INFECTIOUS_PRESSURE
2035-09,1208006000,Sarangani,MALAPATAN,-0.03362023049636595,-0.3909859108060558,HIGH-LOW,-0.7615009348438261,0.4463579207109236,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1208007000,Sarangani,MALUNGON,-0.03362023049636595,-0.26008857796760154,NOT_SIGNIFICANT,0.1826779712992053,0.8550507012463489,NOT_SIGNIFICANT,0,0,0,NONE
2035-09,1230800000,General Santos City,GENERAL SANTOS,-0.03362023049636595,-0.579801800387098,HIGH-LOW,-0.7322074956297432,0.4640419299822317,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1204701000,Cotabato,ALAMADA,-0.01046536702056955,-0.012194138134474411,NOT_SIGNIFICANT,-0.6702749568007029,0.5026825284490551,NOT_SIGNIFICANT,0,0,1,NEIGHBOR_INFECTIOUS_PRESSURE
2035-10,1204702000,Cotabato,CARMEN,-0.01046536702056955,0.10845557352821761,NOT_SIGNIFICANT,-0.696995197150692,0.48580579952325365,NOT_SIGNIFICANT,0,0,1,NEIGHBOR_INFECTIOUS_PRESSURE
2035-10,1204703000,Cotabato,KABACAN,-0.01046536702056955,0.3290333737908549,NOT_SIGNIFICANT,-1.6105629759038365,0.107275008979027,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1204704000,Cotabato,KIDAPAWAN,-0.01046536702056955,-0.26620577060848793,NOT_SIGNIFICANT,-1.2170969067949742,0.22356734745877782,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1204705000,Cotabato,LIBUNGAN,-0.01046536702056955,-0.004136746005846176,NOT_SIGNIFICANT,-0.9618101203753844,0.3361449934147047,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2035-10,1204706000,Cotabato,MAGPET,-0.01046536702056955,0.1632734433282052,NOT_SIGNIFICANT,-0.7842972700298293,0.4328657009743775,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1204707000,Cotabato,MAKILALA,-0.01046536702056955,0.1291227592664129,NOT_SIGNIFICANT,-0.6863658207004693,0.49248245216174547,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1204708000,Cotabato,MATALAM,-0.01046536702056955,-0.00038412843341503007,NOT_SIGNIFICANT,-0.3888022497919846,0.6974224364307369,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1204709000,Cotabato,MIDSAYAP,-0.01046536702056955,0.02735167696666533,NOT_SIGNIFICANT,0.918202238724319,0.35851299684513227,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2035-10,1204710000,Cotabato,M'LANG,-0.01046536702056955,0.0316536134911004,NOT_SIGNIFICANT,-0.8634926180549692,0.3878666763865173,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1204711000,Cotabato,PIGKAWAYAN,-0.01046536702056955,-0.0065008232302043315,NOT_SIGNIFICANT,-0.17949968075162598,0.8575453679820182,NOT_SIGNIFICANT,0,0,1,NEIGHBOR_INFECTIOUS_PRESSURE
2035-10,1204712000,Cotabato,PIKIT,-0.01046536702056955,-0.6069936986246538,HIGH-LOW,0.3098461427131316,0.7566779603364503,NOT_SIGNIFICANT,0,0,1,TRANSMISSION_PRESSURE_PROXY+TESTING_CENTER_GAP+NEIGHBOR_INFECTIOUS_PRESSURE
2035-10,1204713000,Cotabato,PRESIDENT ROXAS,-0.01046536702056955,0.35358855048077054,LOW-LOW,-1.4324919585123448,0.15200307786098738,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1204714000,Cotabato,TULUNAN,-0.01046536702056955,0.039095062072011605,NOT_SIGNIFICANT,-0.3592022579111037,0.7194437876271091,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1204715000,Cotabato,ANTIPAS,-0.01046536702056955,-0.8508801007080963,HIGH-LOW,-1.1917851244934143,0.23334551001148118,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1204716000,Cotabato,BANISILAN,-0.01046536702056955,0.3741712784322651,LOW-LOW,-1.0964884352999869,0.27286508156651024,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2035-10,1204717000,Cotabato,ALEOSAN,-0.01046536702056955,0.005425180664116375,NOT_SIGNIFICANT,0.2851157693990535,0.7755554490178762,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1204718000,Cotabato,ARAKAN,-0.01046536702056955,0.22102577806330928,NOT_SIGNIFICANT,-0.850988873309476,0.3947755336597597,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206302000,South Cotabato,BANGA,-0.01046536702056955,0.5141766639806479,HIGH-HIGH,2.246119556485981,0.024696351020472844,HOT_SPOT_95,1,4,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2035-10,1206306000,South Cotabato,KORONADAL,-0.01046536702056955,0.713513057543635,HIGH-HIGH,1.6728451971617853,0.0943577746729958,HOT_SPOT_90,1,4,1,CONNECTED_HOTSPOT_CLUSTER
2035-10,1206311000,South Cotabato,NORALA,-0.01046536702056955,0.9516858069530711,HIGH-HIGH,2.60686109135376,0.009137642135720771,HOT_SPOT_99,1,4,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2035-10,1206312000,South Cotabato,POLOMOLOK,-0.01046536702056955,-0.07261211698575099,NOT_SIGNIFICANT,0.23401389169100748,0.8149741940553586,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206313000,South Cotabato,SURALLAH,-0.01046536702056955,-0.0002614927782164317,NOT_SIGNIFICANT,0.016641385973212332,0.9867227078905316,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206314000,South Cotabato,TAMPAKAN,-0.01046536702056955,-0.17464040098669734,NOT_SIGNIFICANT,1.3567447651373288,0.17486232337206742,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206315000,South Cotabato,TANTANGAN,-0.01046536702056955,0.9510652437760985,HIGH-HIGH,2.379678653348786,0.01732774132452393,HOT_SPOT_95,1,4,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2035-10,1206316000,South Cotabato,T'BOLI,-0.01046536702056955,-0.08954869181796057,NOT_SIGNIFICANT,-0.05055049624252543,0.9596837106275675,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206317000,South Cotabato,TUPI,-0.01046536702056955,0.08738405305053558,NOT_SIGNIFICANT,0.8215903241683201,0.4113100980103279,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206318000,South Cotabato,SANTO NIÑO,-0.01046536702056955,0.3731001715424197,HIGH-HIGH,1.1801083121824576,0.23795713906632876,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206319000,South Cotabato,LAKE SEBU,-0.01046536702056955,-0.0675925472844742,NOT_SIGNIFICANT,-0.004468243675288755,0.9964348692206784,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206501000,Sultan Kudarat,BAGUMBAYAN,-0.01046536702056955,-0.010072216203569778,NOT_SIGNIFICANT,-0.19750721585092834,0.8434306352267572,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206502000,Sultan Kudarat,COLUMBIO,-0.01046536702056955,0.1068924891062092,NOT_SIGNIFICANT,0.7055384709118705,0.4804751995655957,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206503000,Sultan Kudarat,ESPERANZA,-0.01046536702056955,0.09782519080489246,NOT_SIGNIFICANT,-0.5813519619037445,0.561003266556525,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206504000,Sultan Kudarat,ISULAN,-0.01046536702056955,0.005999176122743808,NOT_SIGNIFICANT,0.17676227971558495,0.8596951188611408,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206505000,Sultan Kudarat,KALAMANSIG,-0.01046536702056955,-0.5866468889413935,LOW-HIGH,0.7658159773865402,0.4437858060420492,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2035-10,1206506000,Sultan Kudarat,LEBAK,-0.01046536702056955,0.30968176404089676,NOT_SIGNIFICANT,-1.0147469111223708,0.31022648613312775,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206507000,Sultan Kudarat,LUTAYAN,-0.01046536702056955,-0.3497173684541371,NOT_SIGNIFICANT,1.4223446973157359,0.1549262091278513,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206508000,Sultan Kudarat,LAMBAYONG,-0.01046536702056955,-0.02072136707715747,NOT_SIGNIFICANT,0.4572974552961733,0.647457258519875,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206509000,Sultan Kudarat,PALIMBANG,-0.01046536702056955,-3.0104964734437223,HIGH-LOW,0.5180435049250959,0.6044279159005379,NOT_SIGNIFICANT,0,0,1,NEIGHBOR_INFECTIOUS_PRESSURE
2035-10,1206510000,Sultan Kudarat,PRESIDENT QUIRINO,-0.01046536702056955,-0.16510990009997623,NOT_SIGNIFICANT,0.958414660175603,0.3378537056582459,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206511000,Sultan Kudarat,TACURONG,-0.01046536702056955,0.6212951464030182,HIGH-HIGH,1.5279813913327212,0.12651715825059764,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1206512000,Sultan Kudarat,SEN. NINOY AQUINO,-0.01046536702056955,-0.3605755698135989,LOW-HIGH,0.5125177481805149,0.6082887021574154,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2035-10,1208001000,Sarangani,ALABEL,-0.01046536702056955,0.10586488720191305,NOT_SIGNIFICANT,-0.6357431158980992,0.52494386910748,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1208002000,Sarangani,GLAN,-0.01046536702056955,0.3322201173445132,NOT_SIGNIFICANT,-0.962896762287342,0.335599334558097,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1208003000,Sarangani,KIAMBA,-0.01046536702056955,0.4722706504812106,LOW-LOW,-1.693690329230973,0.09032414309769055,COLD_SPOT_90,0,0,0,NONE
2035-10,1208004000,Sarangani,MAASIM,-0.01046536702056955,0.13305999219156125,NOT_SIGNIFICANT,-0.6961815761143344,0.48631512417874123,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1208005000,Sarangani,MAITUM,-0.01046536702056955,-0.4337011749482341,LOW-HIGH,1.1723265612370748,0.24106597157276521,NOT_SIGNIFICANT,0,0,1,NEIGHBOR_INFECTIOUS_PRESSURE
2035-10,1208006000,Sarangani,MALAPATAN,-0.01046536702056955,-0.09364713090479136,NOT_SIGNIFICANT,-0.962896762287342,0.335599334558097,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1208007000,Sarangani,MALUNGON,-0.01046536702056955,-0.28884970619284567,NOT_SIGNIFICANT,0.2521347973896169,0.8009368741829015,NOT_SIGNIFICANT,0,0,0,NONE
2035-10,1230800000,General Santos City,GENERAL SANTOS,-0.01046536702056955,-0.5995452329575006,HIGH-LOW,-0.6861094515232099,0.49264409126681363,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1204701000,Cotabato,ALAMADA,0.029587454845735325,0.21879627774995497,NOT_SIGNIFICANT,-0.9179262004526698,0.3586575037386922,NOT_SIGNIFICANT,0,0,1,NEIGHBOR_INFECTIOUS_PRESSURE
2035-11,1204702000,Cotabato,CARMEN,0.029587454845735325,0.19397946224061555,NOT_SIGNIFICANT,-0.8744437366673801,0.3818766478004344,NOT_SIGNIFICANT,0,0,1,NEIGHBOR_INFECTIOUS_PRESSURE
2035-11,1204703000,Cotabato,KABACAN,0.029587454845735325,0.3020383342997348,NOT_SIGNIFICANT,-1.5651639260511918,0.11754447758509375,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1204704000,Cotabato,KIDAPAWAN,0.029587454845735325,-0.28837171448965015,NOT_SIGNIFICANT,-1.1512681570989696,0.24962193301686453,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1204705000,Cotabato,LIBUNGAN,0.029587454845735325,-0.022000663138372376,NOT_SIGNIFICANT,-1.1236758543939955,0.26115056330952247,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2035-11,1204706000,Cotabato,MAGPET,0.029587454845735325,0.13615320858868557,NOT_SIGNIFICANT,-0.7122900775996098,0.47628516709773216,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1204707000,Cotabato,MAKILALA,0.029587454845735325,0.10521024075961197,NOT_SIGNIFICANT,-0.6123638296164315,0.5402970672817249,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1204708000,Cotabato,MATALAM,0.029587454845735325,-0.03470842424031134,NOT_SIGNIFICANT,-0.3001031076962244,0.7640985088005638,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1204709000,Cotabato,MIDSAYAP,0.029587454845735325,0.03502711968124863,NOT_SIGNIFICANT,0.6865432471049879,0.4923706026152209,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2035-11,1204710000,Cotabato,M'LANG,0.029587454845735325,0.013799884995818256,NOT_SIGNIFICANT,-0.7843422859004794,0.4328392935552302,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1204711000,Cotabato,PIGKAWAYAN,0.029587454845735325,0.07462009874946092,NOT_SIGNIFICANT,-0.4657737965293959,0.6413774231229696,NOT_SIGNIFICANT,0,0,1,NEIGHBOR_INFECTIOUS_PRESSURE
2035-11,1204712000,Cotabato,PIKIT,0.029587454845735325,-0.3747656727034815,HIGH-LOW,0.060464293754973704,0.9517858532522416,NOT_SIGNIFICANT,0,0,1,NEIGHBOR_INFECTIOUS_PRESSURE
2035-11,1204713000,Cotabato,PRESIDENT ROXAS,0.029587454845735325,0.3273318015729705,NOT_SIGNIFICANT,-1.3607766761650026,0.17358427483197147,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1204714000,Cotabato,TULUNAN,0.029587454845735325,0.02099875375865341,NOT_SIGNIFICANT,-0.28104689557842766,0.7786744312814243,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1204715000,Cotabato,ANTIPAS,0.029587454845735325,-0.8923138653520413,HIGH-LOW,-1.1402721214787772,0.25417294866218276,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1204716000,Cotabato,BANISILAN,0.029587454845735325,0.5407800663777409,LOW-LOW,-1.3582181633728894,0.17439446880316933,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2035-11,1204717000,Cotabato,ALEOSAN,0.029587454845735325,0.001672392379099445,NOT_SIGNIFICANT,0.07649782479382126,0.9390230444693343,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1204718000,Cotabato,ARAKAN,0.029587454845735325,0.19127443903393784,NOT_SIGNIFICANT,-0.800705835019579,0.4233019637535538,NOT_SIGNIFICANT,0,0,0,NEIGHBOR_INFECTIOUS_PRESSURE
2035-11,1206302000,South Cotabato,BANGA,0.029587454845735325,0.6076336184656642,HIGH-HIGH,2.44431457145019,0.014512766284606364,HOT_SPOT_95,1,5,1,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2035-11,1206306000,South Cotabato,KORONADAL,0.029587454845735325,0.8642953570210193,HIGH-HIGH,1.8406176044325555,0.06567761607881513,HOT_SPOT_90,1,5,1,CONNECTED_HOTSPOT_CLUSTER
2035-11,1206311000,South Cotabato,NORALA,0.029587454845735325,1.1019156530503507,HIGH-HIGH,2.794891864321492,0.0051917077808627645,HOT_SPOT_99,1,5,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2035-11,1206312000,South Cotabato,POLOMOLOK,0.029587454845735325,-0.04536666194347389,NOT_SIGNIFICANT,0.33139714889570576,0.7403445181958122,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1206313000,South Cotabato,SURALLAH,0.029587454845735325,0.003950223618405385,NOT_SIGNIFICANT,0.12602012825786782,0.8997159915493225,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1206314000,South Cotabato,TAMPAKAN,0.029587454845735325,-0.15582412090298625,NOT_SIGNIFICANT,1.477510159646924,0.1395389369571026,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1206315000,South Cotabato,TANTANGAN,0.029587454845735325,1.1025931071716786,HIGH-HIGH,2.5692809391526716,0.010190980121340908,HOT_SPOT_95,1,5,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
2035-11,1206316000,South Cotabato,T'BOLI,0.029587454845735325,-0.12716149758935102,NOT_SIGNIFICANT,0.08074803359084985,0.9356423362250457,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1206317000,South Cotabato,TUPI,0.029587454845735325,0.11715025645178945,NOT_SIGNIFICANT,0.9549657920603919,0.3395949963335081,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1206318000,South Cotabato,SANTO NIÑO,0.029587454845735325,0.47263348684200857,HIGH-HIGH,1.3261420806103483,0.18479263984528305,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1206319000,South Cotabato,LAKE SEBU,0.029587454845735325,-0.07664088805449643,NOT_SIGNIFICANT,0.047621689579919996,0.9620177458534025,NOT_SIGNIFICANT,0,0,0,NONE
2035-11,1206501000,Sultan Kudarat,BAGUMBAYAN,0.029587454845735325,-0.03174454602372797,NOT_SIGNIFICANT,-0.09572385992033342,0.9237398904386706,NOT_SIGNIFICANT,0,0,0,NONE
