PERIOD,PSGC,PROVINCE,LOCATION,PREDICTED_CASES,ROLLING_12M_RATE_PER_100K,HOTSPOT_CLASS,HOTSPOT_CLUSTER_ID,HOTSPOT_CLUSTER_SIZE,TRANSMISSION_PRESSURE_INDEX,TRANSMISSION_PRESSURE_LEVEL,TESTING_CENTER_NEED_SCORE,ALERT_REASON,ALERT_TYPE,ALERT_STATUS
2029-04,1204711000,Cotabato,PIGKAWAYAN,0.3290431142142074,6.891690898751895,NOT_SIGNIFICANT,0,0,47.920417206278955,MODERATE,53.96245854005116,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-04,1204705000,Cotabato,LIBUNGAN,0.5777740259563547,10.464827652258089,COLD_SPOT_90,0,0,42.83310110445518,LOW,36.08678315236152,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-04,1204712000,Cotabato,PIKIT,0.26439433453097466,4.0178698007885565,NOT_SIGNIFICANT,0,0,38.15267695547542,LOW,51.939869288301125,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-05,1206311000,South Cotabato,NORALA,0.3851061382644487,19.464391360079667,HOT_SPOT_99,1,10,75.91058669849467,HIGH,51.7520147034022,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-05,1206315000,South Cotabato,TANTANGAN,0.4452988470720627,19.949216025421077,HOT_SPOT_99,1,10,72.69981872331077,HIGH,48.873437079925054,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-05,1206511000,Sultan Kudarat,TACURONG,0.9370222709322106,18.891404153849912,HOT_SPOT_99,1,10,71.55994044389182,HIGH,49.22123186653246,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-05,1206318000,South Cotabato,SANTO NIÑO,0.3794981679289786,20.909108293279694,HOT_SPOT_95,1,10,67.33554287102946,HIGH,48.68144459264256,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-05,1206306000,South Cotabato,KORONADAL,2.188689639509991,25.54272314341955,HOT_SPOT_95,1,10,64.61231407040063,MODERATE,50.19721570499985,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-05,1204711000,Cotabato,PIGKAWAYAN,0.18789620951573238,6.803280929241968,NOT_SIGNIFICANT,0,0,58.41541828800454,MODERATE,60.19240529557828,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-05,1204705000,Cotabato,LIBUNGAN,0.3673664440695054,10.302872648490444,COLD_SPOT_90,0,0,55.82050623042154,MODERATE,45.00878711616942,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-05,1206317000,South Cotabato,TUPI,0.5336921156680875,14.839622194364779,HOT_SPOT_95,1,10,54.09584089954193,MODERATE,41.55422883964973,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-05,1206302000,South Cotabato,BANGA,0.40355891586319476,13.082598552410992,HOT_SPOT_99,1,10,52.31621382836102,MODERATE,38.98370533926421,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-05,1204712000,Cotabato,PIKIT,0.15470508299041275,3.9746562655634046,NOT_SIGNIFICANT,0,0,48.3030959720914,MODERATE,59.19325253457725,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-05,1204701000,Cotabato,ALAMADA,0.17803975234864375,4.570317943133621,NOT_SIGNIFICANT,0,0,45.88549780691097,MODERATE,57.197849704634024,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-05,1206314000,South Cotabato,TAMPAKAN,0.23544245712543427,14.587254527082344,HOT_SPOT_95,1,10,41.08862874054437,LOW,34.27945186488115,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-06,1206311000,South Cotabato,NORALA,0.6861303775379278,18.991336197835867,HOT_SPOT_99,1,9,75.75331002493735,HIGH,49.67609260274972,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-06,1206511000,Sultan Kudarat,TACURONG,1.505342088588571,18.495210545299564,HOT_SPOT_99,1,9,69.77477049589169,HIGH,47.23906067170505,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-06,1206315000,South Cotabato,TANTANGAN,0.6070966946163505,19.462268771329768,HOT_SPOT_99,1,9,67.31564118979159,HIGH,46.11468840984247,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-06,1206306000,South Cotabato,KORONADAL,4.214294352205922,24.857026558201394,HOT_SPOT_95,1,9,64.08302802187113,MODERATE,49.69076082377025,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-06,1206318000,South Cotabato,SANTO NIÑO,0.5829068926361879,20.425881307402033,HOT_SPOT_95,1,9,64.06186881861568,MODERATE,45.32091821842396,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-06,1206317000,South Cotabato,TUPI,1.0361142676384363,14.361929019438314,HOT_SPOT_95,1,9,56.56932056936118,MODERATE,40.67303425985273,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-06,1206302000,South Cotabato,BANGA,0.7401095205527012,12.700322961757559,HOT_SPOT_99,1,9,53.1105666294445,MODERATE,37.94103469223473,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER+NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-06,1204711000,Cotabato,PIGKAWAYAN,0.292437640194456,6.715060061012218,NOT_SIGNIFICANT,0,0,52.652960648485916,MODERATE,55.75480599541068,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-06,1204705000,Cotabato,LIBUNGAN,0.5044670860707656,10.163302478657565,COLD_SPOT_90,0,0,49.17532396839198,MODERATE,40.80054808408018,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-06,1204701000,Cotabato,ALAMADA,0.2389351700890866,4.535886149792846,NOT_SIGNIFICANT,0,0,39.63549075860969,LOW,52.023331872875374,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-07,1206511000,Sultan Kudarat,TACURONG,1.9196354825030615,18.100036228738034,HOT_SPOT_99,1,9,78.27836839389694,HIGH,55.80276723823853,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-07,1206311000,South Cotabato,NORALA,0.48799036751584446,18.696782290774337,HOT_SPOT_99,1,9,73.82020538348868,HIGH,51.069841332955946,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-07,1206306000,South Cotabato,KORONADAL,3.4613711428599316,24.40044582794344,HOT_SPOT_95,1,9,66.35986662374572,HIGH,51.84061954738494,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-07,1206315000,South Cotabato,TANTANGAN,0.4278815926314484,19.147802371844424,HOT_SPOT_99,1,9,64.44170600200445,MODERATE,46.0951424273109,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-07,1206318000,South Cotabato,SANTO NIÑO,0.4000587351414744,20.14273054786152,HOT_SPOT_95,1,9,63.41321568019516,MODERATE,46.957947600783896,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-07,1204711000,Cotabato,PIGKAWAYAN,0.22822839320107355,6.6657582749965965,NOT_SIGNIFICANT,0,0,56.21010507553276,MODERATE,58.44458875350769,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-07,1206317000,South Cotabato,TUPI,0.6900408211244471,14.104371595156598,HOT_SPOT_95,1,9,52.54969907789826,MODERATE,39.373816898820266,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-07,1204705000,Cotabato,LIBUNGAN,0.40382661974959216,10.084617543687557,COLD_SPOT_90,0,0,50.32544468679697,MODERATE,41.71055284737095,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-07,1206302000,South Cotabato,BANGA,0.4949098088141184,12.482982373604337,HOT_SPOT_99,1,9,50.32361450077671,MODERATE,37.22968269792757,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-07,1204712000,Cotabato,PIKIT,0.19105418028913057,3.9205047328647904,NOT_SIGNIFICANT,0,0,44.30109670142549,LOW,55.69808690827105,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-07,1204701000,Cotabato,ALAMADA,0.19693546815510432,4.517835030762861,NOT_SIGNIFICANT,0,0,41.61952639321751,LOW,52.57413488366767,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-08,1206311000,South Cotabato,NORALA,0.5436056846316073,18.425460156249464,HOT_SPOT_99,1,9,76.14707623327061,HIGH,51.74272974009317,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-08,1206511000,Sultan Kudarat,TACURONG,1.528160974487242,17.851102743380572,HOT_SPOT_99,1,9,72.82177054693013,HIGH,50.50910016050552,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-08,1206315000,South Cotabato,TANTANGAN,0.47034239307291853,18.858496317958362,HOT_SPOT_99,1,9,67.38446965333168,HIGH,47.52514424717659,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-08,1206306000,South Cotabato,KORONADAL,3.269782470046739,24.06163846170991,HOT_SPOT_95,1,9,65.7216143265101,HIGH,51.068671757531064,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-08,1206318000,South Cotabato,SANTO NIÑO,0.42563549129465417,19.888429511019833,HOT_SPOT_95,1,9,65.27510863313358,HIGH,47.89898580642028,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-08,1204701000,Cotabato,ALAMADA,0.310478912642566,4.494604108537734,NOT_SIGNIFICANT,0,0,54.07423774950443,MODERATE,61.950976173920225,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-08,1206317000,South Cotabato,TUPI,0.7130035648197487,13.889381590683724,HOT_SPOT_95,1,9,53.35986503513832,MODERATE,39.60991670132527,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-08,1206302000,South Cotabato,BANGA,0.5077434863724779,12.299124233975583,HOT_SPOT_99,1,9,52.30903208047473,MODERATE,39.387371068636206,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-08,1204711000,Cotabato,PIGKAWAYAN,0.20488546877227415,6.645786376755806,NOT_SIGNIFICANT,0,0,51.88070442043191,MODERATE,55.234265718078625,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-08,1204705000,Cotabato,LIBUNGAN,0.4593431283958708,10.020256273808593,NOT_SIGNIFICANT,0,0,51.724199290848006,MODERATE,41.232648137226846,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-08,1204712000,Cotabato,PIKIT,0.22743182016561356,3.9124204177462434,NOT_SIGNIFICANT,0,0,46.0852026407467,MODERATE,55.84485806936128,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-09,1206311000,South Cotabato,NORALA,0.3523877995792299,18.22759489965824,HOT_SPOT_99,1,9,75.12983274642056,HIGH,52.26304174929247,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-09,1206315000,South Cotabato,TANTANGAN,0.38531675818523986,18.62735564235184,HOT_SPOT_99,1,9,74.55514832662423,HIGH,52.46532015592288,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-09,1206318000,South Cotabato,SANTO NIÑO,0.4088711183933203,19.659217342122222,HOT_SPOT_95,1,9,73.41308561168748,HIGH,54.363717351527185,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-09,1206511000,Sultan Kudarat,TACURONG,0.8382809583356963,17.679867797282565,HOT_SPOT_99,1,9,70.64714587092841,HIGH,48.57716120320192,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-09,1206306000,South Cotabato,KORONADAL,1.9865411294159152,23.822553031104725,HOT_SPOT_95,1,9,65.49834726468451,HIGH,50.795153403232774,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-09,1204711000,Cotabato,PIGKAWAYAN,0.345158391207516,6.594551217013455,NOT_SIGNIFICANT,0,0,64.62110256209961,MODERATE,62.54941367785929,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-09,1204712000,Cotabato,PIKIT,0.2187873854040459,3.895510897691359,NOT_SIGNIFICANT,0,0,53.52983850429671,MODERATE,59.96191920844596,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-09,1204705000,Cotabato,LIBUNGAN,0.2976837249845154,9.965117261921506,NOT_SIGNIFICANT,0,0,51.72122034313995,MODERATE,42.51188692629794,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-09,1206302000,South Cotabato,BANGA,0.30592120639215736,12.166867521658641,HOT_SPOT_99,1,9,51.22835189377379,MODERATE,39.2352905133086,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-09,1206317000,South Cotabato,TUPI,0.40220256176151564,13.74052808531364,HOT_SPOT_95,1,9,50.74271174057845,MODERATE,38.68697344231909,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-09,1204701000,Cotabato,ALAMADA,0.17197401970095202,4.485011689442322,NOT_SIGNIFICANT,0,0,50.71440427107036,MODERATE,59.29795979516457,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-09,1204717000,Cotabato,ALEOSAN,0.10882486234596134,8.272992711098745,NOT_SIGNIFICANT,0,0,49.235369825007375,MODERATE,47.65119636662089,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-10,1206311000,South Cotabato,NORALA,0.8455790565763402,17.991635920782958,HOT_SPOT_99,1,9,79.04062546467239,HIGH,54.003799679312486,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-10,1206318000,South Cotabato,SANTO NIÑO,1.0102977997041738,19.40598321354338,HOT_SPOT_95,1,9,73.51004680713368,HIGH,54.306372090114316,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-10,1206511000,Sultan Kudarat,TACURONG,1.9530089477046095,17.47249157404881,HOT_SPOT_99,1,9,71.64328044589115,HIGH,49.23141847724379,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-10,1206306000,South Cotabato,KORONADAL,4.441342402093767,23.534648117375326,HOT_SPOT_95,1,9,66.48756209547075,HIGH,51.76539276048905,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-10,1206315000,South Cotabato,TANTANGAN,0.5722395331095325,18.36982392383182,HOT_SPOT_99,1,9,64.54776691366894,MODERATE,47.12100201195461,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-10,1206317000,South Cotabato,TUPI,1.3142460747809375,13.531840286961147,HOT_SPOT_95,1,9,63.848549216717664,MODERATE,45.414875193509076,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-10,1206302000,South Cotabato,BANGA,1.0673286836196978,11.980510827432575,HOT_SPOT_99,1,9,61.548501173250955,MODERATE,45.25303095724596,STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-10,1204711000,Cotabato,PIGKAWAYAN,0.350912510412905,6.599007294980947,NOT_SIGNIFICANT,0,0,53.66092091359279,MODERATE,56.48535485392403,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-10,1204705000,Cotabato,LIBUNGAN,0.5803205005147647,9.930059784045504,NOT_SIGNIFICANT,0,0,51.07188470300191,MODERATE,41.29551090616101,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-10,1204717000,Cotabato,ALEOSAN,0.19160074318996317,8.259829483914,NOT_SIGNIFICANT,0,0,48.19532229580485,MODERATE,47.71974271836124,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-10,1204712000,Cotabato,PIKIT,0.3229337403872089,3.9038285328335367,NOT_SIGNIFICANT,0,0,45.77878552515804,MODERATE,55.32292152790764,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-10,1204701000,Cotabato,ALAMADA,0.2580926470724888,4.497036531634781,NOT_SIGNIFICANT,0,0,44.201252851555815,LOW,54.6175435678754,NEIGHBOR_INFECTIOUS_PRESSURE,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-11,1206311000,South Cotabato,NORALA,1.5300936023623404,17.93728310320427,HOT_SPOT_99,1,8,81.20095264841221,CRITICAL,56.27255873431936,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-11,1206315000,South Cotabato,TANTANGAN,1.6620575145886713,18.310668969388946,HOT_SPOT_99,1,8,74.92901860387823,HIGH,53.069191362171296,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-11,1206511000,Sultan Kudarat,TACURONG,2.3723070700626043,17.395411695283943,HOT_SPOT_99,1,8,69.7883632491106,HIGH,48.083515045188214,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-11,1206318000,South Cotabato,SANTO NIÑO,1.1545421896674337,19.34079554925947,HOT_SPOT_95,1,8,68.17386051543443,HIGH,49.11329045564583,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
2029-11,1206306000,South Cotabato,KORONADAL,6.922802393876657,23.469627563481453,HOT_SPOT_95,1,8,67.60623263534012,HIGH,53.04854723540087,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER,DYNAMIC SPATIOTEMPORAL WATCH,SCENARIO-BASED; VERIFY WITH OFFICIAL SURVEILLANCE
