LOCATION,PERIOD,YEAR,MONTH,HORIZON_MONTH,PSGC,PROVINCE,BASE_REGIONAL_SCENARIO_CASES,MODEL_REGIONAL_INPUT_CASES,REGIONAL_SCENARIO_CASES,REGIONAL_DYNAMIC_RATIO,MLR_CASES,LSTM_CASES,HYBRID_CASES_BEFORE_SPATIAL,MECHANISTIC_DIAGNOSES,NEIGHBOR_SPATIAL_LAG_CASES,PREDICTED_CASES,LOWER_80,UPPER_80,LOWER_95,UPPER_95,POPULATION,MONTHLY_POPULATION_GROWTH_RATE,NATURAL_POPULATION_CHANGE,NET_MIGRATION_CHANGE,PLHIV_NET_MIGRATION,DENSITY,ACTIVE_TESTING_CENTERS,NEW_TESTING_CENTERS_OPENED,PENDING_TESTING_CENTERS,CENTER_ESTABLISHMENT_SCHEDULED_FOR,TESTING_ACCESS_SCORE,CENTER_EFFECT_ON_TRANSMISSION,HISTORICAL_SHARE,NEW_INFECTIONS_ESTIMATE,LOCAL_INFECTIOUS_PREVALENCE,NEIGHBOR_INFECTIOUS_PREVALENCE,LOCAL_FORCE_OF_INFECTION_SCORE,EFFECTIVE_INFECTIOUS_POOL,PLHIV_UNDIAGNOSED,PLHIV_DIAGNOSED_NOT_ON_ART,PLHIV_ON_ART_UNSUPPRESSED,PLHIV_VIRALLY_SUPPRESSED,TOTAL_PLHIV,NEW_ART_ENROLLMENTS,NEWLY_VIRALLY_SUPPRESSED,TREATMENT_INTERRUPTION,PLHIV_ATTRITION,ART_COVERAGE,VIRAL_SUPPRESSION_COVERAGE,INFECTIOUS_POOL_REDUCTION_FROM_TREATMENT,TREATMENT_DECOMPOSITION_RATE,ROLLING_12M_CASES,ROLLING_12M_RATE_PER_100K,DIAGNOSIS_GROWTH_RATIO,PROVISIONAL_CENTER_NEED_SCORE,DATA_STATUS,GLOBAL_MORANS_I,LOCAL_MORANS_I,LOCAL_SPATIAL_LAG_Z,LOCAL_MORAN_CLUSTER,GI_STAR_Z_SCORE,GI_STAR_P_VALUE,HOTSPOT_CLASS,HOTSPOT_CLUSTER_ID,HOTSPOT_CLUSTER_SIZE,NEIGHBOR_RATE_PER_100K,NEIGHBOR_INFECTIOUS_POOL_PER_100K,NEW_INFECTION_RATE_PER_100K,TRANSMISSION_PRESSURE_INDEX,TRANSMISSION_PRESSURE_LEVEL,TESTING_CENTER_NEED_SCORE,AUTOMATIC_ALERT,ALERT_REASON
ALEOSAN,2033-09,2033,9,105,1204717000,Cotabato,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.010227961214015924,0.040463950484991074,0.013225552615472019,0.0016332490708366306,0.07181137215599588,0.06311920341128001,0.0,0.9410139951070907,0.0,1.405298448125624,41065.63250395256,0.0006275080388349341,21.7028304015225,4.05002399138585,0.00734262528598885,182.18996408325438,0.0,0,0,,0.13321622589166734,0.02397892066050012,0.0,0.05149829567469259,0.00019408340455218608,0.00013027246532057609,7.4485784171797205,7.970157766456027,0.0,6.445619181605508,8.606262509090731,53.945744603269716,68.99762629396595,0.7049330534059519,0.5860159539478913,0.24587842602021098,0.03622149090052615,0.9065820155298706,0.7818492823714348,0.507294712152013,0.0636492685611648,6.287045232756923,15.309748929720723,0.11375919959479462,52.79795146424304,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,2.046020369074294,0.8057414788016279,HIGH-HIGH,2.6915513568171887,0.007112054726617229,HOT_SPOT_99,1,8,9.010357171778805,13.027246532057609,0.1254048520249527,72.18703447973935,HIGH,64.43822719225413,1,TRANSMISSION_PRESSURE_PROXY+STATISTICAL_HOTSPOT+CONNECTED_HOTSPOT_CLUSTER
ARAKAN,2033-09,2033,9,105,1204718000,Cotabato,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.2619528249979984,0.020141247659921646,0.20217329748055424,0.011181038718511338,0.03693116946031248,0.5314369521577419,0.0,1.7913039827893797,0.0,2.4575987150579057,55286.902207698935,0.0005778901311910278,29.35947672293351,2.5718256624948306,0.004662676611485404,79.755883782089,0.0,0,0,,0.1601069664323338,0.028819253957820083,0.022348484848484847,0.10388366802861891,0.0001258460524766462,0.00010495067499332236,6.071082259341619,6.957638396501286,0.5173074021810119,5.1924457352746485,5.972031807916137,36.661935957806016,48.34372090317781,0.5995062182268462,0.42508361061615396,0.1646679159360618,0.026467641027973148,0.8818925595551266,0.7583598298366829,0.4182335943002101,0.06011143012412413,5.16524444034615,9.342618656660543,0.7788922563815383,46.61566806474643,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.5241250971477103,0.5841929177235278,HIGH-HIGH,1.3683285597657933,0.17120925499986783,NOT_SIGNIFICANT,0,0,8.205296291807546,10.495067499332237,0.18789923812036746,66.2190285972352,HIGH,62.04137357911145,1,TRANSMISSION_PRESSURE_PROXY
BANGA,2033-09,2033,9,105,1206302000,South Cotabato,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.2354045122974543,0.2210443764925003,0.20895424592530432,0.009811226395343731,0.13102714869663273,0.20447978246633544,0.0,1.2130320302112216,0.0,1.7464161362728698,101327.91388728423,0.0007867941108461451,56.428493817284334,23.23303487193122,0.04212110093267111,421.4969373597452,2.0,0,0,,0.9422981050215548,0.16961365890387986,0.015931372549019607,0.1309996744150109,4.4978464332524716e-05,5.0171349450202144e-05,5.103886330391363,4.55757396066835,0.0,2.25789377238188,3.798064462369778,191.22877869054025,197.28473692529192,0.6050628299179246,0.6423732218362566,0.29617333012572417,0.08227573240188203,0.9885551522759872,0.9693034629584906,0.46051299298374326,0.10104344920300776,4.40462214776844,4.346899071333967,0.6640725833546794,16.67550646276677,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.2214584317377817,-0.46367280449697834,NOT_SIGNIFICANT,-1.42434415797476,0.1543468706535359,NOT_SIGNIFICANT,0,0,4.397572620223087,5.0171349450202145,0.1292829087162824,17.51670888690388,LOW,15.283469391361997,0,NONE
KORONADAL,2033-09,2033,9,105,1206306000,South Cotabato,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,1.3652242803811445,2.6979122161865234,1.40209791110579,0.0382080399584604,0.05504650442827804,0.8206680632936865,0.0,2.266895060130115,0.0,3.0317483392682574,232992.9915983746,0.0010571930201084268,149.88384025393052,96.17459293993132,0.17436291723022201,841.1295202608482,4.0,0,0,,0.920757222338252,0.16573630002088535,0.11004456327985739,0.5151352847960681,7.960147565844385e-05,4.936393663535064e-05,23.393924230850704,18.546585949306028,0.0,9.607115591580241,16.233832486799706,839.3028950486787,865.1438431270586,2.4980644437096418,2.698123822335959,1.3457185580483002,0.3603953537575567,0.988895354607327,0.9701310385739117,1.9095590209349687,0.10296013649921484,15.296664922236358,6.56528971850116,0.6733643989684314,21.995074619066358,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,-0.08442780989328988,-0.6354087536614947,NOT_SIGNIFICANT,-1.486775192046852,0.13707419571624047,NOT_SIGNIFICANT,0,0,3.7735202965054624,4.936393663535064,0.22109475536673687,28.70615832174815,LOW,22.829271362719528,0,NONE
NORALA,2033-09,2033,9,105,1206311000,South Cotabato,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.10195935096636255,0.14224468171596527,0.09675224063018555,0.005972460376727434,0.1293807189722044,0.11673732050620592,0.0,1.0463547674701836,0.0,1.5379933236648613,53548.80762548995,0.0007702563507210325,28.87361429425587,12.340949073640294,0.022373932824581857,436.42102659303004,2.0,0,0,,0.9886978821665372,0.1779656187899767,0.004166666666666667,0.07813352435736882,5.113674401636494e-05,5.374336943451073e-05,3.029274361119859,2.7383116679262507,0.0,1.3765924458856327,2.5750787575710916,142.72516597914074,146.67683718259747,0.3774810818104073,0.4518937874870185,0.20317082692357508,0.060828519542030966,0.9906147932262002,0.9730586554812516,0.2965050983795955,0.1082802596404746,2.5072081340624517,4.682098902364704,0.6818837298877125,12.926068595545487,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.13414315273463887,-0.3480868491516994,NOT_SIGNIFICANT,-0.916926613003617,0.3591810972690046,NOT_SIGNIFICANT,0,0,4.817587674574019,5.374336943451072,0.14591085744395962,22.168961357861075,LOW,15.223636875167768,0,NONE
POLOMOLOK,2033-09,2033,9,105,1206312000,South Cotabato,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.2846761091596177,0.9551152586936951,0.345113727599879,0.015944618575746854,0.28685040458123406,0.4169894875827232,0.0,1.5950016536400198,0.0,2.218006527732724,199163.28410914793,0.0009044190112239558,116.37858031975253,63.58571703447051,0.1152798340745815,587.5021941409022,3.0,0,0,,0.8746950866973824,0.15744511560552882,0.017499999999999998,0.20837663456949296,5.8595337788628175e-05,4.609253900823987e-05,13.920902484376558,11.670039907468045,0.0,5.92811149175607,9.870953943261428,450.19028538364756,465.98935081866506,1.4911006888602985,1.5792549161302405,0.7792699160876533,0.19517353957267516,0.98727843998722,0.9660956513120714,1.1341932775538135,0.09718846606754153,9.27894320105642,4.658962741331006,0.5292588675826444,20.72797261937127,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.3055592899754207,-0.7800061224103213,NOT_SIGNIFICANT,-1.6403427837048092,0.10093391464044045,NOT_SIGNIFICANT,0,0,3.2480838668577796,4.609253900823987,0.10462602858832948,13.709909740264207,LOW,17.797311503780804,0,NONE
SURALLAH,2033-09,2033,9,105,1206313000,South Cotabato,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.10130004281577246,0.21128033101558685,0.10552689910642962,0.0051964178225687285,0.05633467405352357,0.10513507174330121,0.0,1.0238073458592696,0.0,1.509657425305936,99340.95858769532,0.00066731640261386,55.31577342459579,10.93186955358352,0.0198192953863978,183.8623366790335,2.0,0,0,,0.9276997811228931,0.16698596060212076,0.004166666666666667,0.0710299057991004,4.016753615683571e-05,4.075040078231644e-05,3.4947194002171273,3.9902815459259706,0.0,1.9333335808890417,3.2289579956173986,177.0231341525924,182.18542572909885,0.503126138734308,0.5397070115779796,0.28009568634795184,0.07574561092291436,0.9893880996619135,0.9716646292871828,0.38392916116259196,0.09621605812616882,3.320431686204934,3.3424598810104627,0.4436477796910983,15.033972944132895,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.5788386634111622,-0.7676555783297841,LOW-LOW,-1.980807051204131,0.04761291576545984,COLD_SPOT_95,0,0,3.2929631467647074,4.075040078231643,0.07150112784184305,5.446208616487575,LOW,9.451975248013365,0,NONE
TAMPAKAN,2033-09,2033,9,105,1206314000,South Cotabato,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.029428574798859852,0.14033715426921844,0.041266573438989644,0.0021834428514349237,0.19224459922687795,0.03926872506161046,0.0,0.8931499947604474,0.0,1.3447346288133424,45521.72774418415,0.0006036284151118565,24.39057780370566,3.0710539464232336,0.005567769082258446,116.51367865850555,1.0,0,0,,0.9547925290306247,0.17186265522551245,0.0,0.030199961900336223,4.1026674975362525e-05,6.944739789062511e-05,1.7824825035278844,1.8676051284775859,0.0,0.8997569911800982,1.4455222444440168,90.47692464670274,92.82220388232686,0.2382033816131099,0.2469481015848354,0.136251902163359,0.03844360122608797,0.9903066620533947,0.9747336398239661,0.18022658580474302,0.09650144083276221,1.3513059233000138,2.968485578785301,0.3731422419428807,13.937445530193148,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.3269838128205161,-0.381566916309034,NOT_SIGNIFICANT,-1.0336480614674253,0.3013007222256604,NOT_SIGNIFICANT,0,0,4.695928151280256,6.9447397890625115,0.06634186222027692,9.473627474285651,LOW,9.512813022873399,0,NONE
TANTANGAN,2033-09,2033,9,105,1206315000,South Cotabato,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.3079480569943057,0.35703468322753906,0.2824670684101346,0.009310933793797573,0.1475578382370418,0.1616453579699307,0.0,1.1324650672877083,0.0,1.645893899516611,53588.16659865403,0.0007655045345860145,28.97695977981273,12.013646256813514,0.021780538330100026,422.61928182888,2.0,0,0,,0.9863858583751427,0.17754945450752568,0.022348484848484847,0.12659193172920072,5.027191200013148e-05,5.0691117327634593e-05,2.9137695527336867,2.6939795954959207,0.0,1.4297023622892204,2.4291801161594346,142.83350028991035,146.692382768359,0.3935405775472987,0.4255172690434387,0.20380870414321042,0.06081886671359309,0.9902537382288836,0.9736940500547857,0.3009112376297792,0.11169766769313115,2.7228786106213034,5.081119178818283,0.9679920947273426,13.473200753576714,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.1202663239225824,-0.43643643726914755,NOT_SIGNIFICANT,-1.1694265187917634,0.24223183064294473,NOT_SIGNIFICANT,0,0,4.496543851004082,5.069111732763458,0.23623113042344746,28.885094912884178,LOW,18.941481672703212,0,NONE
T'BOLI,2033-09,2033,9,105,1206316000,South Cotabato,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.20736247516425835,0.07422631978988647,0.16787259114656333,0.006269436770660483,0.18112838441840812,0.12835946920568073,0.0,1.0688131607771563,0.0,1.5661825858048162,113871.4768358157,0.0006357155913430113,63.20594374900526,9.137939350363677,0.016566930141283822,127.1173932791142,1.0,0,0,,0.742865085596252,0.13371571540732535,0.015931372549019607,0.10198137046025418,2.8044169076334613e-05,4.6394944876129314e-05,3.1956857839189916,3.1934309493555357,0.0,2.042461788977431,3.2877368291396123,134.93598483876826,140.2661834568853,0.4480283455328275,0.4686855364268734,0.2812528281337929,0.05908218645735497,0.9854386728244786,0.9619994036570089,0.3397395535105489,0.10638700472891438,2.2305605927645615,1.958840488194133,0.8993506367024342,25.579876497184955,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.7669999780782925,-0.6758904905906753,LOW-LOW,-2.3887725712189907,0.016904763392631326,COLD_SPOT_95,0,0,3.6264181776906073,4.639494487612931,0.08955831020554415,11.519946230528962,LOW,26.76251915359458,0,NONE
TUPI,2033-09,2033,9,105,1206317000,South Cotabato,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.10154107403440932,0.3280406892299652,0.12140015894336889,0.006655277928055131,0.13805201467984948,0.14446078509471652,0.0,1.099723908867704,0.0,1.6049254673061482,86638.3289768809,0.0007593249270090308,47.80542853379397,17.931298757108795,0.03250914264819322,379.9921714159179,2.0,0,0,,0.9488932486174544,0.17080078475114177,0.004166666666666667,0.08704569901384147,4.47129309186704e-05,4.732903617487143e-05,4.117994513868885,3.8738536184523156,0.0,1.8816894518060117,3.319095729268209,173.70406262094164,178.90484780201587,0.5014531171248735,0.5643492985349371,0.2656981141329051,0.07442757155576728,0.9894821773980749,0.9709298811912037,0.3874111504974666,0.10000665710550141,3.272016559957946,3.776638583173818,0.5658650024537334,14.554938061890763,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.40515978997780444,-0.6384987719820323,LOW-LOW,-1.804351950436906,0.07117615051008039,COLD_SPOT_90,0,0,3.762291819750056,4.7329036174871435,0.10047019609192749,10.863788293741134,LOW,10.927770299948474,0,NONE
SANTO NIÑO,2033-09,2033,9,105,1206318000,South Cotabato,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.3501446001275288,0.1974625140428543,0.29315550124056033,0.009840835153373239,0.0710648266036185,0.16559350742052195,0.0,1.1399522499125703,0.0,1.655252739311641,45192.285753341916,0.0007552736315943331,24.283959837719337,9.822821990287816,0.01780861083269153,411.2123608860845,1.0,0,0,,0.9543237744394748,0.17177827939910545,0.028431372549019607,0.13869173351411374,5.726467832463405e-05,4.510699147759627e-05,2.632064163308873,2.587921706420067,0.0,1.4199697685412185,2.5682251150044393,135.25008722898792,139.23828211253357,0.37891063915873613,0.43858234855139083,0.20492745474609314,0.0578839195724543,0.9898018723945936,0.971357051932583,0.29492388705972994,0.1139616729239097,2.4297910772308358,5.376561589499056,1.1287073777725156,17.27882087970241,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.12913198598350323,-0.6647374317795527,NOT_SIGNIFICANT,-1.5174000525202134,0.1291657106906092,NOT_SIGNIFICANT,0,0,3.6669460479559817,4.5106991477596265,0.3068924954827222,29.016626233477144,LOW,21.7373498855819,0,NONE
LAKE SEBU,2033-09,2033,9,105,1206319000,South Cotabato,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.027618295200490195,0.10449082404375076,0.03507124990594229,0.0034361903886126702,0.06182963422479272,0.07593750376480042,0.0,0.966470737888551,0.0,1.437439172159926,91035.80738044859,0.0006302053542399655,50.07986965939609,7.255250679485045,0.013153647289172154,129.68031920575328,1.0,0,0,,0.7623828065378399,0.13722890517681116,0.0,0.0536269199109193,3.333289556528137e-05,0.00011247925639790773,4.189277654708606,3.034487060113564,0.0,1.802969208869593,3.5128876535617812,119.54186383523734,124.85772069766871,0.4042148560526059,0.5097370122154697,0.24517002815513753,0.05281460250261377,0.9855598100077823,0.9574246844109606,0.32215513014876995,0.10616460830672103,2.115270014877625,2.323558252235497,0.5907650953837563,23.399289579055356,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.22647874370867185,-0.21894045816204227,NOT_SIGNIFICANT,-0.9820009950945365,0.32609935797719813,NOT_SIGNIFICANT,0,0,5.28687850033837,11.247925639790774,0.058907501843540024,18.167872853044695,LOW,24.13002010703069,0,NONE
BAGUMBAYAN,2033-09,2033,9,105,1206501000,Sultan Kudarat,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.028474205235818173,0.13533665239810944,0.039867913140349896,0.002874380202880354,0.06949399113706436,0.058351895270421686,0.0,0.9314996016490337,0.0,1.3932735056464585,75266.95816446551,0.0006142992177244899,41.03751654540135,5.1705314078238045,0.009374086360435487,111.98740621470773,1.0,0,0,,0.8483304754221299,0.15269948557598337,0.0,0.042177280354716656,4.0131796612807416e-05,4.980062673983425e-05,2.643274403577469,3.0205982567210143,0.0,1.4011499598116721,2.29241516465679,110.50825005124058,114.20181517570904,0.33963697171052926,0.3586766858211614,0.19848715262888397,0.04773978889976186,0.9877309309168519,0.9676575620204845,0.2581548773228107,0.08546481702702452,1.8507816341110745,2.458956332560882,0.3314039621982508,19.03542364461073,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.75631601435105,-0.7584625317700157,LOW-LOW,-2.065852750325096,0.03884238547514956,COLD_SPOT_95,0,0,3.3263687446932586,4.980062673983425,0.05603691365147939,2.8680760041458973,LOW,12.17783704315911,0,NONE
COLUMBIO,2033-09,2033,9,105,1206502000,Sultan Kudarat,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.028064352401083237,0.1224040761590004,0.037818006705757336,0.0017107910618123431,0.15764752678418537,0.028267915638731687,0.0,0.870842571496205,0.0,1.3164475767000794,35707.0949553471,0.0005737258969229497,18.885781167533406,1.5885572540597677,0.0028800275471723754,41.909525939540664,1.0,0,0,,0.9656002921324573,0.17380805258384233,0.0,0.02399564557800439,8.402778709476111e-05,5.000444322654892e-05,2.077835989067913,3.0003881726803248,0.0,0.7465586574041175,1.200734803984086,62.09671052621212,64.04400398760032,0.2061173979474398,0.2069048695502885,0.09232483459778006,0.026706927313633968,0.9883430358672037,0.9695944453790675,0.15472979334909262,0.05156992510434691,1.3375364131445504,3.745856152165792,0.11624557874865872,13.843972462079465,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.16913554124862193,-0.26303236679933284,NOT_SIGNIFICANT,-0.7918040746620524,0.4284749261024232,NOT_SIGNIFICANT,0,0,5.12665777674434,5.000444322654892,0.06720133801982978,12.988627044026382,LOW,11.02408364612981,0,NONE
ESPERANZA,2033-09,2033,9,105,1206503000,Sultan Kudarat,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.21751867052093898,0.1609051525592804,0.1872536424031971,0.006931549535177485,0.0836800103630797,0.13782134947040098,0.0,1.0870057460305171,0.0,1.5889925017775988,80441.16629238022,0.0006848532712586675,43.901747962227574,11.15094490017701,0.02021647530011078,248.0450650706006,1.0,0,0,,0.8274488471792407,0.14894079249226333,0.016666666666666666,0.10464215410546368,4.18731427607783e-05,4.565788579480278e-05,3.2771284732040864,3.3683244400043444,0.0,1.664627829784559,3.266605014406314,110.52032383993705,115.45155668412792,0.40320891800098374,0.5020215850789499,0.207689798524148,0.04884114951624467,0.9855815904298377,0.9572874287205795,0.32019296857477175,0.0950600140449531,2.208001938780556,2.744865645974241,0.7015642032455206,20.519477232317303,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.3990153161827146,-0.43442572364681875,LOW-LOW,-1.147315197698939,0.25125137512288487,NOT_SIGNIFICANT,0,0,4.5038503614606835,4.565788579480278,0.13008532686500332,15.838124470622306,LOW,19.733175171701287,0,NONE
ISULAN,2033-09,2033,9,105,1206504000,Sultan Kudarat,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.5749197503104091,0.42342960834503174,0.49467739257224236,0.013532578336346478,0.0606244747130201,0.2336793876376998,0.0,1.2671640245148064,0.0,1.8137339026760215,110551.14450036183,0.0006846390929087232,62.114895535163534,13.520956494449992,0.02451326640485701,204.232134127,2.0,0,0,,0.9094027620952732,0.16369249717714915,0.04593137254901961,0.19695176996681207,4.912041626944853e-05,6.677181700432547e-05,5.306887871992589,5.430318236921728,0.0,2.5002209895952547,3.997746591129992,207.7231532740155,214.22112085474075,0.6466048896547493,0.658293283551763,0.3391329527547885,0.08932713802425093,0.9883287839237354,0.9696670078337821,0.4870575781425244,0.08969227159302207,3.8740615029595857,3.5043160525098913,0.6811519692055942,16.98520257490053,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.2306034379043721,-0.3250259637365519,NOT_SIGNIFICANT,-1.2751462461296161,0.20225748321865933,NOT_SIGNIFICANT,0,0,4.901386082538809,6.677181700432546,0.17815443780065748,23.71956637295549,LOW,16.57423175256954,0,NONE
KALAMANSIG,2033-09,2033,9,105,1206505000,Sultan Kudarat,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.18426129462577245,0.037949830293655396,0.14540727825815772,0.03038543235136663,0.07354127583371538,0.5551649205129643,0.0,1.8313456942281647,0.0,2.506268131497202,56045.85541635189,0.0005822163058601948,29.929124923976232,2.6826988397414406,0.004863687814510478,80.15687195339795,0.0,0,0,,0.12482298938272947,0.022468138088891303,0.015931372549019607,0.09398227071532815,0.00018648776658059828,0.00011547044849823386,8.648935957458663,10.451866402694591,3.13396120816646,6.275801367314196,7.626708468121886,47.75007780196712,64.78654884556967,0.678279028704699,0.5119937658962292,0.2190021827450151,0.0374619394367178,0.8547574651968186,0.7370369104825752,0.47877792422299975,0.045807887871544765,6.153143773760248,10.978766811657962,1.0581534324089428,50.99157814215691,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,-0.3163491731371285,-0.23477835461023822,NOT_SIGNIFICANT,0.19072794756967795,0.8487387416179372,NOT_SIGNIFICANT,0,0,5.229326915306935,11.547044849823385,0.16768817251009066,70.37579279988374,HIGH,70.1700661277163,1,TRANSMISSION_PRESSURE_PROXY+TESTING_CENTER_GAP
LEBAK,2033-09,2033,9,105,1206506000,Sultan Kudarat,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.0753750619701429,0.23044151067733765,0.08836083425305874,0.0050319891191764315,0.10754020792554597,0.11471250065507677,0.0,1.0424291018979008,0.0,1.5330623746300653,101366.77180794979,0.0006648741925892043,55.759862789488636,11.591507583699688,0.02101520802539269,197.21178628962065,1.0,0,0,,0.7508319933674703,0.13514975880614466,0.004166666666666667,0.0787195846387691,4.6871197192432365e-05,9.249377520360836e-05,5.464798420737008,4.751181950170708,0.0,2.6426633661009173,5.820163129103142,125.07900800699308,133.54183450219713,0.6089545131397377,0.8357456785841412,0.268071416403502,0.057886488288909674,0.9802109700233492,0.9366278999629527,0.49753829463479593,0.10471884677388951,6.0833818350156905,6.001356979722417,0.5682360830475418,30.425248667711603,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.0020872191584901116,-0.09351465196865794,NOT_SIGNIFICANT,-0.1563981203985762,0.8757192186493938,NOT_SIGNIFICANT,0,0,5.742649503380698,9.249377520360836,0.07765817460174405,27.476897762638142,LOW,34.626548733888626,0,NONE
LUTAYAN,2033-09,2033,9,105,1206507000,Sultan Kudarat,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.23309652289817623,0.04269314557313919,0.18323077550991865,0.007222384035637167,0.16174661000079454,0.1352168311465038,0.0,1.0820060064476713,0.0,1.5827260227145914,71249.70131992696,0.0006811678944069754,38.300249628779824,10.199722772361334,0.018491925602838116,262.914146818511,1.0,0,0,,0.882482135426897,0.15884678437684147,0.01818181818181818,0.10534965526432778,3.11658504906536e-05,6.102099199383552e-05,2.64346469922739,2.220557538840568,0.0,1.0964276475442054,1.844107632206057,79.52107386688972,82.46160914663999,0.28009610542569924,0.29696779565778947,0.1363328637850015,0.03461491921931716,0.9867037805969266,0.96434055422662,0.2131089833110507,0.09597093503927957,1.9395046600737702,2.722123214755616,0.9050765432011803,18.32129729222231,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.3851497999395227,-0.41649173851665156,LOW-LOW,-1.2101211991215273,0.2262323897336027,NOT_SIGNIFICANT,0,0,4.569018691961347,6.102099199383552,0.14785978511163783,20.388476694567228,LOW,20.161916963804742,0,NONE
LAMBAYONG,2033-09,2033,9,105,1206508000,Sultan Kudarat,61.84628389728206,11.632884208304526,15.242659854025533,0.24646039977666948,0.07510826214967095,0.23422037065029144,0.08866546260310561,0.005964262989549042,0.10891827304305401,0.1418677676378949,0.0,1.0947614723682169,0.0,1.5987099371163902,89401.26447724766,0.0007448442807687083,49.034672275483516,17.50578598411347,0.03173769515722722,359.90857771046495,1.0,0,0,,0.8177220967010299,0.1471899774061854,0.004166666666666667,0.08585910193596127,4.098204392252747e-05,4.706443212451182e-05,4.025177392459438,3.6638465475360587,0.0,2.014379271268487,4.146032063122268,132.78693157839282,138.94734291278357,0.48267502998027634,0.6318251762848289,0.25368198418250787,0.058875667594362434,0.9855025707650065,0.9556636981661636,0.3888532988200267,0.10613252868942644,3.5813056320384082,4.005878052149742,0.6959302324486514,23.89129746177932,MODEL-BASED MECHANISTIC SCENARIO FROM CONSTRAINED DEVELOPMENT DATA,0.39728942744225354,0.37027131428739146,-0.6479333700637488,LOW-LOW,-1.4775280573894518,0.13953414302065884,NOT_SIGNIFICANT,0,0,3.728008474388295,4.706443212451182,0.09603790554641667,13.624990804327924,LOW,23.205889191615412,0,NONE
