PERIOD,PSGC,PROVINCE,LOCATION,POPULATION,PLHIV_UNDIAGNOSED,PLHIV_DIAGNOSED_NOT_ON_ART,PLHIV_ON_ART_UNSUPPRESSED,PLHIV_VIRALLY_SUPPRESSED,TOTAL_PLHIV,EFFECTIVE_INFECTIOUS_POOL,NEW_INFECTIONS_ESTIMATE,PREDICTED_CASES,NEW_ART_ENROLLMENTS,NEWLY_VIRALLY_SUPPRESSED,TREATMENT_INTERRUPTION,PLHIV_ATTRITION,ART_COVERAGE,VIRAL_SUPPRESSION_COVERAGE,INFECTIOUS_POOL_REDUCTION_FROM_TREATMENT,TREATMENT_DECOMPOSITION_RATE,TESTING_ACCESS_SCORE,ACTIVE_TESTING_CENTERS
2028-02,1206508000,Sultan Kudarat,LAMBAYONG,84705.93023706466,28.65633189781646,4.7579443296282555,8.727641282440034,85.29472978878788,127.43664729867263,36.93322873840097,0.3566252322761395,1.876043884030976,1.2748663708501784,1.348577873702779,0.1788482680502007,0.08988471204273116,0.7377969607978477,0.6693108426564538,0.9694178486511019,0.026247850019220198,0.8337328033073829,1.0
2028-02,1206509000,Sultan Kudarat,PALIMBANG,86559.39020178861,30.496571546733986,4.401955565705351,8.598397924482098,32.64629669685491,76.14322173377636,36.99621640998677,0.21249904123844188,0.284228244942771,0.42289513088623487,0.5199344669941794,0.17880952978950937,0.07105024069378438,0.5416725702196192,0.4287485603248824,0.3346384286641062,0.009045206811304461,0.06617689293412579,0.0
2028-02,1206510000,Sultan Kudarat,PRESIDENT QUIRINO,45923.52518761768,10.586553435506522,2.728630275046535,4.69518491094466,40.96565497855815,58.97602360005587,15.055107807396203,0.30622172610609855,1.9251156515262182,0.8275415680579149,0.8013024856221973,0.07261585176051591,0.039333950332201356,0.7742271706744833,0.6946154128051343,0.6159331412050071,0.04091190505473593,0.9535345978260714,1.0
2028-02,1206511000,Sultan Kudarat,TACURONG,124189.36480068184,63.5080933951481,9.79476885660937,18.623089209068848,235.7780907360458,327.70404219687214,81.4974470526061,0.837272272147566,4.315930625504079,2.9698125585242665,3.2146196515538557,0.3858554789280748,0.21643246757722626,0.7763138295141324,0.7194848411250273,2.271424695638526,0.027871114713229426,0.9677864391729467,3.0
2028-02,1206512000,Sultan Kudarat,SEN. NINOY AQUINO,49436.01746721875,8.424784605562975,3.2464276685027524,5.728890963312075,19.687930266247136,37.08803350362494,12.977073714114985,0.09867975363780401,0.3175058270819072,0.362904835655209,0.3959962211455742,0.1057180268135712,0.029021660456962396,0.6853105659288999,0.5308431967503173,0.2781350761296725,0.021432803901479634,0.142211792092331,0.0
2028-02,1208001000,Sarangani,ALABEL,93373.58582703448,18.574561679804667,4.707623191307243,9.236433674235776,81.10185204083831,113.620470586186,26.196807694608193,0.2246777758842366,1.4359030992197983,1.169067412323396,1.3375067295076786,0.19119668952830804,0.0734084183133556,0.7950881143952718,0.7137961286590436,0.9071196363357179,0.034627105978352495,0.7601120648306186,1.0
2028-02,1208002000,Sarangani,GLAN,121283.64025247906,32.29946067765106,4.288799104922014,7.9992007901925515,83.2221939445705,127.80965451733613,39.349624042969786,0.27478416195558136,1.0574066795727455,0.9425842742631144,1.047848881082069,0.21720821719681294,0.09338139887074981,0.7137285135403426,0.6511416861179469,0.7258858349247477,0.018447084377021757,0.6532783867681926,1.0
2028-02,1208003000,Sarangani,KIAMBA,71156.40460011164,23.682751976167722,2.9433761602501862,6.248320332673001,63.560460479105714,96.43490894819662,28.914905465439936,0.1674622662163686,0.7780447924306158,0.7789374528694758,0.9617260732229347,0.13330388241672453,0.06955080547946452,0.7238953359646862,0.6591021982843311,0.6171050413157295,0.021342108209667646,0.8292148601968269,1.0
2028-02,1208004000,Sarangani,MAASIM,70191.6925111354,2.944041896951052,3.881452644108111,7.4487845345282215,65.5626258273849,79.8369049029723,9.000294342866397,0.20098712528284912,1.6697563538087068,1.0526870557738597,1.1611796318045353,0.1378095213665821,0.041285379286037684,0.9145070246729334,0.821207008301045,0.8090439555159163,0.08989083297671946,0.8440267837036828,1.0
2028-02,1208005000,Sarangani,MAITUM,47642.31528227426,22.959647335415376,4.4706176339200985,8.383518564691906,32.82513516653204,68.63891870055943,29.367669620325753,0.1420099372157157,0.3286807452263076,0.49441631048285334,0.5766447197620079,0.16914593756054694,0.05970988718877282,0.6003686321312647,0.47822919981786527,0.3856133465323879,0.013130539519060095,0.1392508122436335,0.0
2028-02,1208006000,Sarangani,MALAPATAN,85386.89546771634,30.10214188873406,5.1953518551593145,9.755649428710607,42.83538275183832,87.88852592444229,37.4485169698512,0.20051827361683333,0.5004454925307044,0.5806748705384899,0.6796264764970497,0.21195700522298772,0.0764147345829489,0.5983833683336708,0.48738310605714186,0.4533174419764082,0.012105083956765551,0.14693692887608997,0.0
2028-02,1208007000,Sarangani,MALUNGON,112292.80660729497,21.830072516414695,5.020964618896883,10.03861203032749,121.38008292364233,158.2697320892814,30.348870924109338,0.21302167161489566,1.481124449508112,1.4348914627373588,1.651801102931415,0.22060969668578828,0.09543547787734227,0.8303463537793527,0.7669191153692654,1.1152123322879492,0.03674641916915655,0.9085056978456986,2.0
2028-02,1230800000,General Santos City,GENERAL SANTOS,774610.284930992,386.9630040456339,72.79245042709952,133.98688135105823,1225.7632429761495,1819.5055787999413,508.7074446206901,4.190379973703254,20.092521908001622,16.954897821909082,18.35175650185972,3.092745275742711,1.266549191497943,0.7473184694624755,0.6736792990679392,12.967607928822927,0.025491287902208754,0.6997781869863071,6.0
2028-03,1204701000,Cotabato,ALAMADA,73843.06133145156,28.34447148170056,5.197659029573891,9.70537486099185,38.29141091346156,81.53891628572786,35.54261383647216,0.20211196272681442,0.45003956607092527,0.5422807574899541,0.6327609492439412,0.20127247616791516,0.07191847229111892,0.5886365426572945,0.4696090242269247,0.4229970026331833,0.011901122539252408,0.10786607007107821,0.0
2028-03,1204702000,Cotabato,CARMEN,82267.61137757312,18.63494719151194,4.687983796722541,7.716289638412524,28.069108963389255,59.10832959003626,25.03467880262896,0.22000799061206883,0.6756340997657312,0.4834612962670634,0.4946788767078538,0.15250485253858997,0.051036862299113445,0.60542057016333,0.47487569278426695,0.36461513667963985,0.01456440242570041,0.09829931840862471,0.0
2028-03,1204703000,Cotabato,KABACAN,80809.11137566532,31.250084423784696,5.011064393811612,9.162227416105804,91.33846679185062,136.76184302555274,39.54797813473228,0.22940080228346288,1.203954341685836,1.2845191979833543,1.3645613472906215,0.20238473189054768,0.09685170400060569,0.7348591682051168,0.6678651352686498,0.9777969853628239,0.024724322999058496,0.7915386024970261,1.0
2028-03,1204704000,Cotabato,KIDAPAWAN,169865.37384000988,64.32300008614698,11.497337647104294,19.502120776817048,215.51381942129302,310.83627793136134,83.21079887796701,0.7976730157777117,3.627507206874857,2.9241969955415055,2.8867147093378294,0.474681538759313,0.21229703727952942,0.7560762912300929,0.6933354782638423,2.1864009351394675,0.02627544699271472,0.7846042345094133,2.0
2028-03,1204705000,Cotabato,LIBUNGAN,60209.29791044407,26.859752005132183,3.46013995202227,5.97946546389597,60.634115885021565,96.93347330607199,33.03388321430848,0.26049191204427447,1.0127090696761414,0.8830796279289292,0.8859514452198047,0.13504864112146944,0.07355806375545529,0.687209269171466,0.6255229882619238,0.6628266480590546,0.020065053925357287,0.7857072800073441,1.0
2028-03,1204706000,Cotabato,MAGPET,56983.48676903254,17.767086765490077,5.145775280705266,8.985095984946886,34.71174932178202,66.60970735292426,24.718782298000683,0.14833256714033383,0.5304945663787679,0.5936641039488793,0.6407251537937539,0.17679966659153085,0.053957102987775105,0.6560131705008994,0.5211214806554487,0.4537190669337369,0.018355235361672117,0.1612422364795858,0.0
2028-03,1204707000,Cotabato,MAKILALA,92065.99275447914,29.417265418315672,4.349081390611547,7.699690463723164,77.26546232626201,118.7314995989124,36.54730418870523,0.335325584702171,1.5721923721784967,1.1098148504467824,1.1413162035080853,0.1722565371039537,0.08650059074698074,0.7156075100289854,0.6507579082827467,0.8380313813861214,0.022930046414890184,0.7861874867199471,1.0
2028-03,1204708000,Cotabato,MATALAM,84574.29220764987,26.2635272781912,3.412038504536612,6.4840403620410685,68.32837295628202,104.48797910105091,31.9811496791881,0.22086866429781343,1.0015465860247226,0.902915901586582,0.9949099136530969,0.14327311214638908,0.07608750956510565,0.7159906236292655,0.6539352521135591,0.6937458483619092,0.0216923361205294,0.8256172775300087,1.0
2028-03,1204709000,Cotabato,MIDSAYAP,121196.44365201893,39.85693223134539,7.279171602789264,11.14167701747513,132.16772588941757,190.44550674102734,51.916356687406136,0.5972626975923125,2.822455093364563,1.9410913257112923,1.7138130689029303,0.2714758100294456,0.13042943533814547,0.7524955844811213,0.6939923558771204,1.4149084080579641,0.02725361520603761,0.8284807937799744,2.0
2028-03,1204710000,Cotabato,M'LANG,102939.16912522525,38.636253170647926,5.791781426040742,10.566184000821016,139.51554507573087,194.50976367324057,48.35918030039844,0.32998667018087735,1.5540940188384031,1.6627998067338439,1.744208794272133,0.24921213410418225,0.12928819423828244,0.7715896942257155,0.7172675676584791,1.261753472807275,0.026091291559730577,0.9124222942873768,2.0
2028-03,1204711000,Cotabato,PIGKAWAYAN,55457.52351901668,23.681238254478586,5.503587470536737,9.431307438633278,36.58960587879352,75.20573904244212,31.04014521407098,0.25573329544247725,0.823841458680206,0.6088768140347266,0.6467859374942183,0.18933995005203735,0.06438024571575547,0.6119335293208812,0.4865267776724366,0.4634812527487535,0.014931671535436319,0.13746626103326898,0.0
2028-03,1204712000,Cotabato,PIKIT,69445.40403281311,25.703930064149198,4.464868536815195,8.081522710056529,34.290753618713445,72.54107492973438,31.8959480517596,0.1789714344598882,0.40408166174227383,0.46505840033209,0.5264678219410954,0.176301743285073,0.06417027984657021,0.5841142603664631,0.47270809885197557,0.3598474961386885,0.011281918805321004,0.107406609523166,0.0
2028-03,1204713000,Cotabato,PRESIDENT ROXAS,52846.46880970899,17.79520344949471,4.615005826843738,7.814691122186922,30.828051728347955,61.05295212687332,24.07679284747724,0.20037424814431126,0.7894935142592743,0.5246227646183398,0.5494588081451433,0.15696405161207655,0.0508704785737466,0.6329381545749321,0.5049395754735102,0.3979375612985795,0.016527847534322883,0.15256101002606792,0.0
2028-03,1204714000,Cotabato,TULUNAN,64365.476079327054,25.031668704863762,2.8698163985093865,5.487232306533877,63.053165141495356,96.44188255140239,30.12223636527621,0.20465161310221486,0.8080077103802833,0.8135891747613305,0.8940847262932748,0.11756544766331628,0.07067648518515626,0.7106912021496263,0.6537944249262115,0.624681080346748,0.020738203922563234,0.8966156683087738,1.0
2028-03,1204715000,Cotabato,ANTIPAS,27800.289031791912,11.461263872478783,1.8764617843325702,4.074111059604033,38.563506488942416,55.9753432053578,14.580401906268953,0.12276791559041483,0.6756396899644217,0.5148144780758722,0.6452014716384851,0.07794060324428553,0.03816565547694039,0.7617214135181095,0.6889373835094453,0.40958051739817447,0.028091167858827832,0.8625781260943498,1.0
2028-03,1204716000,Cotabato,BANISILAN,49495.36326297948,14.162531882153,2.8835235617943114,5.243526208344831,19.8593085742991,42.14889022659125,18.13949244849434,0.11472819145192982,0.23723851581919805,0.30148219599171994,0.3418619752971276,0.10576395865657642,0.036885178627992274,0.5955752250579267,0.47117037880561063,0.23338000726876335,0.012865851011621602,0.10786607007107821,0.0
2028-03,1204717000,Cotabato,ALEOSAN,39324.49630716046,16.9342368335569,5.1877087446813945,8.514509778599448,32.51729211763883,63.153747474476575,23.872765281546624,0.14269154840792486,0.4880107981084281,0.5747566202168805,0.583685178551424,0.16914847660412752,0.051501427459250446,0.6497128600772453,0.5148909355027682,0.4326746056628782,0.01812419301074144,0.13723252049218188,0.0
2028-03,1204718000,Cotabato,ARAKAN,53165.43898203222,13.343070010798966,3.1438290245732126,5.673734287467322,21.50967584644439,43.6703091692839,17.65570283183655,0.15635425870236241,0.48660735394670795,0.36335082682939346,0.4055285703869453,0.1101103642564165,0.036971734197660394,0.6224689188376878,0.49254691014584145,0.28010511396240445,0.01586485208945193,0.16267446246730544,0.0
2028-03,1206302000,South Cotabato,BANGA,95755.8852019962,20.079500747706355,7.501932524614016,11.22354368124931,141.2032256255198,180.00820257908947,32.355817936114995,0.5407120151459767,3.198432402226456,2.2581085063524853,1.911649469326117,0.23806043745737834,0.10466754823058978,0.8467767975173129,0.7844266183563491,1.6312187530996178,0.050415005929393616,0.9510465004214724,2.0
2028-03,1206306000,South Cotabato,KORONADAL,215342.84469736507,139.95605111564643,28.37075359811555,46.6622569403184,591.8978281543007,806.886889808381,186.9738461901487,2.1198316480161896,12.108304199496704,8.3752616137748,7.844229429141885,1.024545649276591,0.5185488242539715,0.791387359442987,0.733557374187681,6.185860417097175,0.033084094610784646,0.9347675935619472,4.0
2028-03,1206311000,South Cotabato,NORALA,50668.95901847458,27.263449068957136,5.097103635326781,8.312397632736436,96.69189017239889,137.36484050941925,35.58993767861828,0.4534629137060089,2.6651673358404007,1.5934433725340438,1.4614342524719386,0.15345989914731148,0.09242795678838775,0.7644189547756587,0.7039056705763701,1.171320887789354,0.03291157456825388,0.9910679402502849,2.0
2028-03,1206312000,South Cotabato,POLOMOLOK,186388.7379108612,73.31267387401907,15.744258961722972,27.890892198236592,312.5630280019761,429.5108530359547,99.25196709696772,1.0524368709430971,5.754460021666871,4.454699137216993,4.522167647154059,0.5902373250068904,0.2764558413734365,0.792654988328579,0.7277185798511386,3.353168684701417,0.03378440531486313,0.8906699823963948,3.0
2028-03,1206313000,South Cotabato,SURALLAH,94827.71588925495,20.280982073509374,6.751370323742919,10.245716389366512,133.210308399631,170.4883771862498,31.109841878111986,0.42385538138506534,2.736447329809637,2.0000996115866996,1.724354981885623,0.2293322652711804,0.10008713307126957,0.84144166984638,0.7813453949069242,1.450440675343831,0.046623209498352365,0.9361904273152026,2.0
2028-03,1206314000,South Cotabato,TAMPAKAN,43681.48375739325,8.346988198801064,3.483563156905578,6.099104921675111,70.51714208134179,88.44679835872354,13.736421159192673,0.21679937495375468,1.8084481569036959,1.0553383190750931,1.046815177183542,0.11824928420126857,0.04982592396102081,0.866241044613914,0.7972831508873567,0.7899695737658408,0.05750912589318639,0.9606260274107348,1.0
2028-03,1206315000,South Cotabato,TANTANGAN,50726.997121541586,22.217859412322635,5.347281558640694,8.951199992810933,99.94746553498237,136.46380649875664,31.250157542491696,0.3142880681395369,1.9887856056914535,1.668972590136103,1.571300466121217,0.1601023142765439,0.08696297916370524,0.7980040152902045,0.7324100660777993,1.234148460279398,0.03949255163278113,0.9890856441937728,2.0
2028-03,1206316000,South Cotabato,T'BOLI,108986.60748062808,19.495266078273993,5.346949465040145,8.841173672702254,98.91638982177113,132.59977903778753,27.525227197613173,0.3184831412961381,1.8323952925665423,1.3229295905023217,1.2778259806641112,0.22518306137245359,0.08237186828124009,0.8126526625942962,0.7459770335935666,0.9840785431058635,0.035751877215792684,0.7579985000586709,1.0
2028-03,1206317000,South Cotabato,TUPI,82061.04907899947,31.88259016266553,6.065928444072861,10.912413365118791,117.867465522561,166.72839749441818,42.119570764651385,0.4441429922549046,2.647969758219384,1.832377280812314,1.8668354779596754,0.20096017312537418,0.11108636117994092,0.7723931905000835,0.706942952093731,1.3804854360957608,0.03277539184360173,0.9565331176928533,2.0
2028-03,1206318000,South Cotabato,SANTO NIÑO,42815.34101442128,24.449784362479825,4.869071430031697,7.919064727565329,93.0707192231094,130.30863974318626,32.29002415880125,0.4225534380780031,2.5061240147565367,1.4792275223538336,1.3600625246551148,0.15550501653692692,0.08616318580779622,0.7750045135127382,0.7142329120044092,1.087970942179606,0.03369371719355184,0.9614380765832877,1.0
2028-03,1206319000,South Cotabato,LAKE SEBU,87168.23830785652,24.335906324152997,4.660848003755905,8.11428167508004,80.21356889804623,117.32460490103517,31.675012991403957,0.3159949876694049,1.8387133379537164,1.1793169188547517,1.192945051959367,0.1814440133752502,0.08075332432592192,0.7528501855824016,0.6836892309648723,0.8869407530998945,0.02800127511678037,0.776975432230016,1.0
2028-03,1206501000,Sultan Kudarat,BAGUMBAYAN,72163.6964426096,18.187069724848012,4.407582925372909,7.494541491557477,77.74405618561578,107.83325032739418,25.08025818048531,0.2676808974432343,1.7242281746255992,1.2147147133305745,1.1847776016348737,0.15539088654516586,0.06972754106396217,0.7904667383982125,0.7209655273264587,0.9056473548927048,0.03610996937812146,0.8604796072237086,1.0
2028-03,1206502000,Sultan Kudarat,COLUMBIO,34348.52697839119,1.4054977635814891,2.105764016136438,4.700464780453981,50.75806337598799,58.9697899361599,4.7918033050550735,0.07570459885158312,0.7314279700731746,0.6393631127531515,0.8129061536045828,0.08451248460093173,0.028716098949439037,0.9404566001757988,0.8607468914326837,0.5107600819181213,0.10659036888665675,0.97017125398585,1.0
2028-03,1206503000,Sultan Kudarat,ESPERANZA,76667.79575436444,23.80164097055369,3.7704623200855036,6.9936684037378685,72.41393662092644,106.9797083153035,29.98099206632028,0.2834798643109767,1.3497025668119205,1.0162071479385761,1.0881504228401102,0.14877565386372502,0.07486266614122984,0.7422679148705905,0.6768941303102018,0.7751051504362083,0.02585321889020936,0.8417928254693933,1.0
2028-03,1206504000,Sultan Kudarat,ISULAN,105378.12016549007,29.298744460574,7.062951857087841,11.882881772404739,151.65729439151806,199.90187248158463,40.74104302936343,0.4692723888923813,2.7550016459260975,2.052186336909238,1.9733713684297527,0.2688424148145963,0.12270097218115672,0.81810227254869,0.7586586984345984,1.5249530583556212,0.037430388251389064,0.9197590647507686,2.0
2028-03,1206505000,Sultan Kudarat,KALAMANSIG,53876.65381753342,18.782159761685914,4.227877173384291,7.41995247437088,29.96295853592406,60.392947945365144,24.665554363308793,0.14270702406664543,0.43470706588237973,0.45910848160004436,0.5010699270832917,0.1541072299573888,0.05122580501001912,0.6189946389786043,0.49613339893641617,0.3518844213870178,0.014266227963254819,0.12830740212959035,0.0
2028-03,1206506000,Sultan Kudarat,LEBAK,96777.22345143661,32.792339818037114,4.231703108219686,8.212664374450355,79.84955961245603,125.08626691316319,39.81023065327977,0.2901641564524846,1.2693534639581692,1.0549979501932079,1.1964817644752286,0.18350872856793163,0.09287454473550946,0.7040119284081005,0.6383559249384972,0.8167155492156697,0.02051521771699116,0.7668314120257532,1.0
2028-03,1206507000,Sultan Kudarat,LUTAYAN,67925.00519998217,13.137388855489675,3.0822366442859317,5.782222551805249,52.82822822922012,74.83007628080098,18.234957434470488,0.23311606642198762,1.1714224822577899,0.8784579057873714,0.9398941207295846,0.10243429264301934,0.049208043357179376,0.7832472408699515,0.7059758703302854,0.669901948030127,0.03673723672991836,0.8937216300999846,1.0
2028-03,1206508000,Sultan Kudarat,LAMBAYONG,84779.56739699378,27.42152119382945,5.109454856868459,8.717654827090398,86.45402169120156,127.70265256898986,36.07811806869786,0.3214132057224063,1.5485298410702295,1.3718106847843055,1.346741658791867,0.18093008323726165,0.0889079396660733,0.7452599817131956,0.6769947213468865,1.0243455889095903,0.02839243407760601,0.8334799384782815,1.0
2028-03,1206509000,Sultan Kudarat,PALIMBANG,86621.33387051703,30.35378965836097,4.487221602443789,8.454710560936938,33.022124810201625,76.31784663194333,36.87340746876148,0.23315929856173256,0.3427812411993642,0.4313586802678101,0.5112105809843002,0.17923461109215882,0.0709735377715828,0.5434749170946624,0.4326920408205019,0.33789235232982584,0.0091635781861517,0.06613993417650803,0.0
2028-03,1206510000,Sultan Kudarat,PRESIDENT QUIRINO,45957.20075114991,9.836944563598434,2.8325904822244583,4.730910038463592,41.695139835783685,59.095584920070166,14.837194991182649,0.14913014397056118,0.8930458723955595,0.8594775802399209,0.8073276524870068,0.07379510743184509,0.03865326369339355,0.7856094484391839,0.705554228664942,0.6352211981844162,0.04281275527900734,0.9534234145967648,1.0
2028-03,1206511000,Sultan Kudarat,TACURONG,124348.46806624599,59.47405956386249,11.656336734150027,18.859245131025446,238.5962053674236,328.58584679646157,79.56505128481501,0.9761519373816608,5.040418988748738,3.5554410888023305,3.2550379706398638,0.3905943869664787,0.21392566487999443,0.7835256844094282,0.726130500426633,2.6125082553325036,0.03283487175770979,0.9676526924564974,3.0
2028-03,1206512000,Sultan Kudarat,SEN. NINOY AQUINO,49465.93577915231,7.833480317259915,3.6822488590140336,5.706427431043063,20.003882644923294,37.226039252240305,12.795105149662975,0.16730076586608805,0.7467168831238464,0.4131118490106179,0.3944098650449675,0.10668652006462481,0.02876543166643457,0.6906539237697463,0.5373626377326575,0.30646752964414636,0.023951935217368554,0.14216043236429765,0.0
2028-03,1208001000,Sarangani,ALABEL,93442.40091288897,17.39115016670786,5.048434697930982,9.131144765663839,82.2302922845179,113.80102191482058,25.185626133822016,0.23812914803438412,1.4102442852985413,1.256458004575765,1.3219463782368217,0.1930906260186212,0.07240735768838968,0.8028173694131258,0.7225795594881987,0.9541314106908141,0.03788396626000503,0.7598494473227512,1.0
2028-03,1208002000,Sarangani,GLAN,121373.68346121545,31.61384806614391,4.4490698013987275,7.904724315561541,84.03706659701459,128.00470878011876,38.73988354178722,0.26946844116832536,0.9259692928856629,0.9790553984221114,1.0352020224091292,0.21870210013258343,0.09279442871026547,0.7182688183019108,0.6565154313297178,0.7443979411342467,0.019215285981210896,0.6530101176238097,1.0
2028-03,1208003000,Sarangani,KIAMBA,71207.38006630082,22.819477699566974,3.2576546930448234,6.143610510682088,64.36561988154727,96.58636278484116,28.143628763863454,0.2106143737840146,1.0493173695758635,0.8655610948456341,0.945440271099762,0.13443614035480983,0.06886989383617872,0.7300122746033824,0.6664048425234748,0.6635490728599687,0.023577239396789112,0.829007632095911,1.0
2028-03,1208004000,Sarangani,MAASIM,70239.79094367026,1.7844733298241897,4.200101309587787,7.406548622581446,66.57439611504931,79.96551937704274,8.18516316890565,0.16283045404878432,1.3257996156774188,1.1415846260176123,1.1543881399912062,0.13947985280375505,0.04029730557149648,0.9251605606262079,0.832538782136168,0.8584931020284562,0.1048840547601736,0.8438166840292762,1.0
2028-03,1208005000,Sarangani,MAITUM,47674.4322438086,22.690730980040843,4.527843638779514,8.256933900809738,33.26278361160975,68.73829213123985,29.00047779404629,0.1546157854038499,0.3936509997588135,0.5008639346028783,0.5678896429360367,0.16987887999836945,0.05944844101488808,0.6040260271981621,0.4839047142472229,0.38771257845212725,0.013369178990965572,0.13919990272944022,0.0
2028-03,1208006000,Sarangani,MALAPATAN,85446.00634265353,29.81259789184346,5.272225959641542,9.6069654675803,43.33575124157869,88.02754056064398,37.15420058388164,0.2074979422382264,0.45992586811669556,0.5894835648860952,0.6692110189596134,0.2127660735299307,0.07615331097609257,0.6014335555891814,0.4922976487310105,0.4564636153978047,0.012285652987399474,0.14688488719655243,0.0
2028-03,1208007000,Sarangani,MALUNGON,112374.07251304828,20.11895199675848,5.61695582253066,9.973263317207849,122.77777784480372,158.4869489813007,29.161114327314017,0.2983040839962632,1.9922016188926963,1.6121522624439173,1.6408166493645329,0.22269029230618062,0.09408797085776807,0.8376149709189895,0.7746869924241511,1.2142737864786488,0.04164017097732402,0.9083339153831822,2.0
2028-03,1230800000,General Santos City,GENERAL SANTOS,775754.8579603743,372.75565658149026,76.48275808063889,132.9984247157218,1240.862505199155,1823.099344577006,495.2381389871668,4.026881871621521,18.496030364839655,17.836344664885257,18.208149910092384,3.122511530774351,1.2548905686707708,0.7535853347770464,0.6806335095727101,13.444183442801226,0.027146906476743723,0.699299368607823,6.0
2028-04,1204701000,Cotabato,ALAMADA,73890.6085503725,27.722141677536587,5.669135846400657,9.602036920925487,38.76252240866924,81.75583685353197,35.519403951771054,0.2872305966336493,0.8692605015568083,0.5932696245547298,0.625955484581898,0.20229707620402376,0.07165581062659374,0.5915731670173138,0.47412544352170793,0.45083567322093765,0.012692658745993913,0.10780376044670964,0.0
2028-04,1204702000,Cotabato,CARMEN,82319.11786299486,18.474131178580546,4.646557744564265,7.648246850422631,28.44485021796699,59.21378599153444,25.128963726217478,0.1567459022413525,0.28966781234972216,0.4788970641087698,0.4902679571567765,0.15342130891012146,0.05084138374418945,0.6095387495329164,0.480375469017192,0.3612195588302186,0.014374630118684603,0.09824318180742074,0.0
2028-04,1204703000,Cotabato,KABACAN,80868.9884118633,30.187197845404626,5.192027179659109,9.100757727331194,92.48325743411574,136.96324018651066,38.74506792765828,0.28359357094183324,1.3148161990016014,1.332001641747636,1.3551155329281683,0.20438614671086475,0.09588127966169763,0.7416881713890106,0.6752414538979657,1.0031617317232229,0.02589134012092189,0.7912959355638007,1.0
2028-04,1204704000,Cotabato,KIDAPAWAN,170060.92255638388,61.84315749263659,12.164496169328922,19.615024187369244,217.91689502299192,311.5395728723267,82.29264119283083,0.7919334162678393,3.3006586894798766,3.0987240452650995,2.902518230774835,0.47983881133303385,0.21042524738167476,0.7624454159077412,0.6994838344735657,2.288725987340577,0.02781203706875271,0.7842520948327251,2.0
2028-04,1204705000,Cotabato,LIBUNGAN,60261.861867355525,26.34566155568533,3.43621208747823,5.949130258660107,61.37493539303172,97.10593929485538,32.80297835179772,0.2194697650765295,0.7200077596006691,0.8761883750302207,0.8812923762367342,0.13638115948079937,0.07302918049262984,0.6933053337475787,0.6320410042754546,0.658060001489838,0.020060983317808215,0.7854971924527216,1.0
2028-04,1204706000,Cotabato,MAGPET,57018.742818889805,17.082619355729577,5.567489023480594,8.928688365874965,35.21216033106111,66.79095707614624,24.50083998104899,0.23545340801076298,0.8940948660984408,0.6438261368989838,0.6366522032818875,0.17818138915003084,0.05359060627310609,0.6608806136227768,0.5271995173076627,0.4815782946231606,0.019655583032894126,0.16119308396021115,0.0
2028-04,1204707000,Cotabato,MAKILALA,92141.39836339543,28.57746413971228,4.46079385403366,7.669351712837013,78.22304859751883,118.93065830410177,36.27170006349539,0.25625429577935877,1.0817615014985678,1.138712999589493,1.136539338555567,0.17402334539854206,0.08573210980349733,0.7222057082264844,0.6577197983509439,0.8536434907060131,0.023534697552407755,0.7859102249328511,1.0
2028-04,1204708000,Cotabato,MATALAM,84636.25526724312,25.635963848885964,3.437078287971597,6.387509275854965,69.15693068488066,104.61748209759318,31.596900888027747,0.19123692778587167,0.793983815642554,0.9092999676122884,0.9799088488372545,0.1444853846894269,0.07542910313837176,0.722101492466273,0.661045642642853,0.6946845743297102,0.021985845282469784,0.8253939425823755,1.0
2028-04,1204709000,Cotabato,MIDSAYAP,121315.19843900853,38.435066856219585,7.461174616776606,11.34169538503507,133.6204655491195,190.85840240715078,51.52611503216781,0.47355544146030565,1.9062754026431488,1.9901133766396997,1.7442152833387206,0.27480515452387466,0.12925357049189556,0.759527267890006,0.700102609389301,1.4483233756855984,0.02810853049529173,0.8282387480997346,2.0
2028-04,1204710000,Cotabato,M'LANG,103031.3357917756,37.3512204675082,5.969817959361952,10.508544929832345,140.9722166540052,194.8018000107077,47.56075197283997,0.37674298568386816,1.649066447063603,1.7152639269454324,1.7344378546019148,0.25140640162037553,0.12810840365379567,0.7776147939881001,0.7236699899398074,1.2898992521872412,0.027121086162049137,0.9122421597217538,2.0
2028-04,1204711000,Cotabato,PIGKAWAYAN,55496.41727847861,23.422481437910783,5.480929281889223,9.330229102104454,37.0840208123227,75.31766063422717,31.1242906316321,0.16886716217553477,0.39957312906349557,0.6060861423504634,0.6397862908926009,0.19043984179831133,0.06408122262038551,0.6162465685150977,0.49236819757875394,0.4606306335004323,0.014799715082736255,0.13740281351993863,0.0
2028-04,1204712000,Cotabato,PIKIT,69491.26861481261,25.524996324733987,4.481889370668621,7.970462015424739,34.67138104588617,72.64872875671352,31.87344972318216,0.16807014166277034,0.31222787216521747,0.4667728084494127,0.519169429197626,0.17695049905712698,0.06398531777596607,0.5869592461020228,0.4772469063016077,0.3595109980717379,0.011279324992872009,0.10733678202127198,0.0
