PERIOD,PSGC,PROVINCE,LOCATION,POPULATION,MONTHLY_POPULATION_GROWTH_RATE,NATURAL_POPULATION_CHANGE,NET_MIGRATION_CHANGE,PLHIV_NET_MIGRATION,NEW_INFECTIONS_ESTIMATE,NEW_INFECTION_RATE_PER_100K,PREDICTED_CASES,DIAGNOSIS_GROWTH_RATIO,EFFECTIVE_INFECTIOUS_POOL,LOCAL_INFECTIOUS_PREVALENCE,NEIGHBOR_INFECTIOUS_PREVALENCE,NEIGHBOR_INFECTIOUS_POOL_PER_100K,NEIGHBOR_RATE_PER_100K,TESTING_ACCESS_SCORE,CENTER_EFFECT_ON_TRANSMISSION,ACTIVE_TESTING_CENTERS,NEW_TESTING_CENTERS_OPENED,PENDING_TESTING_CENTERS,TRANSMISSION_PRESSURE_INDEX,TRANSMISSION_PRESSURE_LEVEL,TESTING_CENTER_NEED_SCORE
2030-09,1206503000,Sultan Kudarat,ESPERANZA,78422.13978722169,0.0007304145686193309,46.552794130081956,10.686071171703782,0.019131923436762545,0.12201376771028091,0.15558586904327515,0.41215771813704805,0.6453796376235372,15.525471738311722,0.00019797306960044826,0.00019076441505629628,19.076441505629628,9.775761584457697,0.8351054756402756,0.1503189856152496,1.0,0,0,39.44983213634013,LOW,36.640440024885194
2030-09,1206504000,Sultan Kudarat,ISULAN,107779.60442894947,0.0007287248445648764,66.09865617602263,12.385825716856177,0.02217509742434135,0.19455969291214506,0.18051624325676832,0.5849906106070313,0.5465149266613961,13.234240279286453,0.00012278983903685355,0.00023740916602518723,23.74091660251872,11.050436608938856,0.9149611099178587,0.16469299978521457,2.0,0,0,46.92328028126292,MODERATE,36.159923476131695
2030-09,1206505000,Sultan Kudarat,KALAMANSIG,54866.64469010549,0.0005996627077837768,31.78327933498125,1.0984834200039455,0.0019666817065301053,0.10419099392545345,0.189898606911246,0.23897112355487943,0.8654257175522825,19.170239265052132,0.0003493969673802423,0.000227730547110257,22.773054711025697,6.974175749782438,0.126670499332208,0.02280068987979744,0.0,0,0,48.409142901484095,MODERATE,52.950929359086636
2030-09,1206506000,Sultan Kudarat,LEBAK,98903.34690367043,0.0007043826184389701,59.23234930375986,10.384412323787329,0.0185918452462259,0.1142248535053008,0.11549139344753738,0.4060123461189845,0.5472615286221223,23.47852350731382,0.0002373885641118026,0.00022338662533918138,22.338662533918136,8.740021581954055,0.7593619784760327,0.13668515612568588,1.0,0,0,35.749423189659915,LOW,39.25642362048574
2030-09,1206507000,Sultan Kudarat,LUTAYAN,69471.02482110058,0.0007264037938190526,40.54278243963236,9.884602906878666,0.017697006035104972,0.10454708736582566,0.1504902045637757,0.2673160996973963,0.738947213550595,6.958942265241621,0.00010017042764464829,0.00017118950253841749,17.118950253841746,13.095846977117274,0.888503211561099,0.1599305780809978,1.0,0,0,40.34346537776632,LOW,32.951484446036616
2030-09,1206508000,Sultan Kudarat,LAMBAYONG,86945.46690799548,0.0008072030871675295,51.90019551548814,18.225847829188165,0.03263084436134416,0.11584677362462159,0.13324072863650166,0.34308962672125,0.6477015735983445,18.442423977564832,0.0002121148420202327,0.00017225727035678474,17.225727035678474,11.641420498301926,0.8260661646145426,0.14869190963061768,1.0,0,0,43.73438950016146,LOW,41.06359166098191
2030-09,1206509000,Sultan Kudarat,PALIMBANG,88458.37118015901,0.0006818458138300176,51.95002395422004,8.32384864545943,0.014902692713278877,0.13632559855923795,0.15411271623076805,0.17894524732676423,0.5630782736372346,34.48911118425553,0.00038989086871171497,0.00028823530767218566,28.82353076721857,6.396904005566481,0.06505976241825832,0.011710757235286497,0.0,0,0,44.06906217129781,LOW,53.15927893419314
2030-09,1206510000,Sultan Kudarat,PRESIDENT QUIRINO,46954.6099788601,0.0006955726153772268,27.063043641207887,5.5745953778750215,0.009980537303817209,0.046463970843757495,0.09895507781808112,0.11806391742576684,0.6115612770378379,4.823944590820103,0.00010273633606991814,0.00018971802813386087,18.971802813386088,12.965263376253375,0.9500973523931805,0.17101752343077248,1.0,0,0,37.09406050714785,LOW,28.04303405964764
2030-09,1206511000,Sultan Kudarat,TACURONG,128983.53164272525,0.0011460020661806514,86.93216612283861,60.714024803128694,0.1087000128865845,0.288065058592839,0.22333475826259563,0.8445185146593446,0.48934125436749737,34.248976096651354,0.00026552983671991907,0.00018045407787934607,18.04540778793461,12.852634291685632,0.9636525805692772,0.17345746450246988,3.0,0,0,63.25540965568845,MODERATE,44.16315040040544
2030-09,1206512000,Sultan Kudarat,SEN. NINOY AQUINO,50361.24389335125,0.0005914596617195844,28.941019912455058,0.8280171798752088,0.0014824495397002641,0.04341378190670549,0.08620474505880309,0.0636087326886176,0.27170302141099784,8.100752962875344,0.00016085291658065687,0.0002305757127126679,23.057571271266788,7.5786888622628545,0.1406497935257956,0.025316962834643207,0.0,0,0,22.611241184680434,LOW,35.74924333656567
2030-09,1208001000,Sarangani,ALABEL,95480.57719161734,0.0006998162862865698,57.10975784276812,9.662376872613379,0.01729914124411641,0.07253648537759838,0.07596988572034594,0.25637392655834157,0.4523685285699818,7.785394073022957,8.153903445094036e-05,0.00023687791276669087,23.68779127666909,8.499646638959087,0.7521437173339925,0.13538586912011866,1.0,0,0,22.430591616387733,LOW,31.971566455678733
2030-09,1208002000,Sarangani,GLAN,124039.91000513069,0.0007046895499234207,75.19302367372455,12.155051404613287,0.021761928131150268,0.11894774000854569,0.09589473259342547,0.37641523624665557,0.5119929238311878,25.62452639898287,0.00020658291672352033,0.00021872795777351403,21.872795777351403,6.098331554820936,0.6451489294289214,0.11612680729720586,1.0,0,0,23.59351178474182,LOW,38.343848722872806
2030-09,1208003000,Sarangani,KIAMBA,72719.1280155441,0.0006827035345773336,43.00597380394947,6.605761816375563,0.01182669732230846,0.14034969192016628,0.1930024406923111,0.48010327690461807,0.8592037927390431,15.488675881933853,0.00021299314643353622,0.0001878074447794745,18.78074447794745,5.998739616874691,0.8228735133019376,0.14811723239434876,1.0,0,0,36.18610012277077,LOW,35.416539969615584
2030-09,1208004000,Sarangani,MAASIM,71669.37829890191,0.0006572722145770094,42.20393958127868,4.871410091282528,0.00872158189833861,0.04429869531864683,0.06180979432233411,0.05865476615955785,0.5865476615955785,1.8724299134849405,2.6125940505244053e-05,0.00020760182736284088,20.76018273628409,10.259856687048405,0.8376102001255104,0.15076983602259186,1.0,0,0,19.651671749546804,LOW,20.618450885235227
2030-09,1208005000,Sarangani,MAITUM,48629.72204785248,0.0006476614963546456,28.141026368304292,3.334186896801509,0.005969397677452752,0.15140154367755698,0.3113354082685796,0.3404959320113918,1.349352544868518,23.27274280333047,0.0004785703438820746,0.00025566833933034,25.566833933034005,6.708861404164622,0.13770185370959323,0.02478633366772678,0.0,0,0,57.552214680184036,MODERATE,56.41305763055799
2030-09,1208006000,Sarangani,MALAPATAN,87202.07127531621,0.0006632313345171781,51.7361080929116,6.060705353972718,0.01085084957248094,0.14717667430215892,0.16877658081938174,0.31237505344799427,0.8530291442676816,31.036689233429286,0.0003559168810960877,0.00014406097558723036,14.406097558723033,6.812884297561521,0.14535545059025998,0.026163981106246795,0.0,0,0,39.978840406367475,LOW,53.463014552240736
2030-09,1208007000,Sarangani,MALUNGON,114783.36206903397,0.0006895605587693421,69.72695226970023,9.368585852580184,0.016773149304574866,0.0713387197548141,0.06215074943693404,0.31144607422442083,0.37597390845095924,6.612900143320732,5.7612009476979304e-05,0.0002004131812582357,20.041318125823572,12.718586035069288,0.903241564885754,0.16258348167943573,2.0,0,0,29.166133216415513,LOW,24.726005038999396
2030-09,1230800000,General Santos City,GENERAL SANTOS,809062.7502143598,0.0013124125606072123,641.7924377250071,418.63995318626644,0.7495165812799366,1.8288065069249273,0.2260401317994665,5.405838219212342,0.4830853645676529,264.8870180204504,0.0003273998437701761,8.895950131629059e-05,8.895950131629059,7.85908245166507,0.6856033175515339,0.1234085971592761,6.0,0,0,50.8750916966902,MODERATE,57.80793221237896
2030-10,1204701000,Cotabato,ALAMADA,75306.42277699217,0.0006196485983356315,44.17571994071175,2.4589023004129795,0.0044014273765078556,0.14356295026557983,0.19063838776503614,0.2974122832652682,1.0831786578586549,29.331116859842336,0.0003894902423754971,0.0003571020163697726,35.71020163697726,7.367431915042407,0.1060430961030901,0.019087757298556215,0.0,0,0,45.63229690185192,MODERATE,55.43119456202987
2030-10,1204702000,Cotabato,CARMEN,83858.86205977823,0.0006075859929668415,49.197445871112485,1.723085500926185,0.003084317621959401,0.12621226324928747,0.15050557585591598,0.206709964482645,1.2317550880500978,19.98324497296494,0.00023829616193360719,0.0003374198579307661,33.74198579307661,7.461492642035792,0.09664516592874842,0.017396129867174714,0.0,0,0,35.93463982855896,LOW,49.93743888538852
2030-10,1204703000,Cotabato,KABACAN,82622.56433476781,0.00068759076600311,49.28939960712507,7.482077149780537,0.013392894542681477,0.27433900128871347,0.3320388364819498,1.1855148706036616,2.0551244797596055,19.929144158764924,0.00024120703973815882,0.00024816217294740305,24.816217294740305,7.1455691837685125,0.7842484404131412,0.1411647192743654,1.0,0,0,47.016466496507455,MODERATE,44.60068088063137
2030-10,1204704000,Cotabato,KIDAPAWAN,175596.89275877213,0.000984038039628654,119.76543689056254,52.858716491185234,0.09461693610693482,0.5334536361588897,0.3037944622925228,1.8998083048986647,1.3237182855182332,43.92623559840223,0.0002501538319288275,0.0002539142300612055,25.391423006120547,7.963863597688998,0.7743148755048533,0.1393766775908736,2.0,0,0,46.14197876362697,MODERATE,44.24401384267237
2030-10,1204705000,Cotabato,LIBUNGAN,61770.78824020844,0.000774147809453174,35.995230296474936,11.787499212497426,0.021099586480413338,0.19101367223939109,0.3092297794494625,0.6127495761533251,1.4762963720420084,20.696202049834525,0.000335048372207152,0.0003370131222671062,33.70131222671062,6.572881089751503,0.7794932157459147,0.14030877883426462,1.0,0,0,50.035223227309565,MODERATE,40.7007697086869
2030-10,1204706000,Cotabato,MAGPET,58073.599813740664,0.0006015409916866332,33.78737006302115,1.125279369984504,0.0020142465296150505,0.1502122659664754,0.2586584376519639,0.5204060589713416,2.203151153087555,16.758921924898296,0.0002885807316689365,0.00024960554854733925,24.960554854733925,9.051003336234409,0.15976820405598186,0.028758276730076734,0.0,0,0,51.78650678841088,MODERATE,56.97953662869007
2030-10,1204707000,Cotabato,MAKILALA,94323.98149421916,0.0007401693198816339,56.116778946406406,13.647301053047986,0.02442862591988359,0.23957706947987112,0.25399380484649503,0.9018469205185842,1.4487534918793132,21.377388027276037,0.0002266378887810858,0.00025496097836162824,25.49609783616282,9.748775000960729,0.7779498874517543,0.14003097974131576,1.0,0,0,43.23460605349288,LOW,40.76654363041003
2030-10,1204708000,Cotabato,MATALAM,86452.485474017,0.000681199001749011,51.271805825735285,7.5794515600965395,0.013567194430588443,0.23595875744044437,0.27293461390576323,0.9883410011987149,2.0627277409681892,17.80711073659523,0.00020597569449807315,0.0002459596513762254,24.59596513762253,10.796551172625536,0.8188761493496632,0.14739770688293938,1.0,0,0,48.3634257728747,MODERATE,42.21232458636864
2030-10,1204709000,Cotabato,MIDSAYAP,124697.66687819785,0.0008522570333353574,75.96961769267577,30.214349911547448,0.05408359121943854,0.3242655218915848,0.26004137046791803,0.9818962794925203,1.4517847954403038,27.993152190294936,0.00022448817921860622,0.0003846387171902142,38.46387171902141,7.906463957388381,0.8213375751068308,0.14784076351922953,2.0,0,0,45.73965832587112,MODERATE,38.60309484623097
2030-10,1204710000,Cotabato,M'LANG,105678.34919892685,0.000794422157665009,64.11301167440583,19.77356915615412,0.03539462653743942,0.33298388946202995,0.31509187263630284,1.3683771786967431,1.784550589415785,23.374507290825967,0.00022118539386744443,0.00023677968218548996,23.677968218548997,9.475409746017014,0.9070317945309047,0.16326572301556283,2.0,0,0,49.31722283788388,MODERATE,38.09962636001139
2030-10,1204711000,Cotabato,PIGKAWAYAN,56640.8242219727,0.0006576909022841804,32.99061138317978,4.2370591052985995,0.0075843224591765875,0.15631493535490926,0.27597574276518017,0.42093767179592984,1.3235406970184858,24.58512885845239,0.00043405316211685824,0.00036226930729132457,36.22693072913245,7.68303626037687,0.135601159475867,0.024408208705656062,0.0,0,0,55.065957191798546,MODERATE,57.34015651964526
2030-10,1204712000,Cotabato,PIKIT,70851.86778518476,0.0006304703538231315,41.432044913601445,3.2098118707078442,0.005745553143286988,0.15924997688591863,0.22476468421234488,0.3839796791556302,1.4912168846016631,27.300734241040285,0.0003853213061907298,0.0002987769381083247,29.87769381083247,7.487886183921708,0.10538269524840896,0.01896888514471361,0.0,0,0,46.88072977007627,MODERATE,55.67935145345297
2030-10,1204713000,Cotabato,PRESIDENT ROXAS,53858.67348549506,0.0006015010719364611,31.08066217368572,1.2959131161714763,0.00231968039809258,0.09324894861386956,0.1731363633361354,0.24721539278899973,0.988304673094922,17.622097014484627,0.00032719144149048746,0.00023832257718627123,23.832257718627123,8.530124097071866,0.151016882126454,0.02718303878276172,0.0,0,0,39.419215626925855,LOW,46.71183164145261
2030-10,1204714000,Cotabato,TULUNAN,65941.03679880624,0.0007375866031944511,38.55108789699854,10.05028972153882,0.01798998696076171,0.1610454987176,0.24422651892624697,0.6284833415174486,1.3837188641493379,17.139655146254487,0.00025992395598130444,0.00015868586255136854,15.86858625513685,7.49618413415248,0.8909882141922938,0.16037787855461288,1.0,0,0,32.723094403322875,LOW,31.64129608633915
2030-10,1204715000,Cotabato,ANTIPAS,28342.999206466066,0.0006093623797591707,16.039789856380153,1.220849605245512,0.0021853169498535644,0.09434202114653571,0.3328582852481359,0.3621254299762683,2.4026291683163077,5.386886013755022,0.0001900605498562085,0.000268932974584396,26.8932974584396,6.362825014898659,0.8608575907570893,0.15495436633627607,1.0,0,0,51.966114249690484,MODERATE,43.43605669116352
2030-10,1204716000,Cotabato,BANISILAN,50433.33515528658,0.0005957573195829458,28.88551847172215,1.142620614363677,0.0020452873024592523,0.0889842353529852,0.1764393234732516,0.16501853002075134,0.560860780543864,15.241181579608185,0.0003022045147853078,0.0003209449255054187,32.09449255054187,6.3391142045413815,0.1060430961030901,0.019087757298556215,0.0,0,0,35.128491248772484,LOW,42.06599904724782
2030-10,1204717000,Cotabato,ALEOSAN,40153.461030831524,0.000649658914300355,22.935565792579546,3.133552071304235,0.005609048342439199,0.10497341663000873,0.26143055650770847,0.2093911568927907,0.6435254981549945,17.408391415596892,0.0004335464731727607,0.0002957885048875238,29.57885048875238,7.021057237067161,0.13526197371037937,0.024347155267868285,0.0,0,0,49.22636709635575,MODERATE,48.63210224537298
2030-10,1204718000,Cotabato,ARAKAN,54165.019366468914,0.0005921645329940439,31.106493418204092,0.9491277775954976,0.0016989357338074217,0.08476872958735174,0.1565008756183113,0.18900245298666327,0.6463686667773307,13.75704994056074,0.0002539840306800869,0.0002686109076718775,26.861090767187747,9.154888391176904,0.16145523693263952,0.02906194264787511,0.0,0,0,35.457581960480056,LOW,42.55925831580568
2030-10,1206302000,South Cotabato,BANGA,98459.96163378724,0.0008354060354951454,59.63412241224978,22.551265622049886,0.04036669446651874,0.3435505692423457,0.3489241347870421,1.0351765208235466,2.6934963026555607,6.002553486172699,6.0964410168050276e-05,0.00019541894191704156,19.541894191704152,15.253434724854124,0.9468582256271778,0.170434480612892,2.0,0,0,55.191944144864834,MODERATE,40.87985826171331
2030-10,1206306000,South Cotabato,KORONADAL,224021.6724578433,0.0011519374074615563,159.17564343184839,98.58637544271666,0.17646930166821864,1.0151373106956472,0.45314245695879135,4.545317909313886,1.5220012717634908,69.06184569636184,0.00030828198423238714,9.608380400009597e-05,9.608380400009597,9.205049663780517,0.9279632627894352,0.16703338730209832,4.0,0,0,56.547915666596246,MODERATE,46.36628874452572
2030-10,1206311000,South Cotabato,NORALA,52065.909263396476,0.0008156476342875418,30.41674767877662,12.016077805217606,0.02150874144176063,0.206467865667546,0.39655096509127447,0.8378843258694986,1.9631230217195126,14.082444553816034,0.00027047342019082557,0.00017802368693971664,17.802368693971665,15.285812919238978,0.9899559098389417,0.1781920637710095,2.0,0,0,70.10598541887487,HIGH,48.76686695845648
2030-10,1206312000,South Cotabato,POLOMOLOK,192637.0808047084,0.0009727770545859826,123.09175661538406,64.11906106608483,0.11477291744566095,0.5710611496564677,0.29644404248183037,2.4357913174126944,1.3862713201127999,35.36346540249018,0.00018357558812023811,0.00015598865758166696,15.598865758166696,10.820848084110906,0.8828918812829483,0.15892053863093067,3.0,0,0,48.72551406440282,MODERATE,42.65938063097708
2030-10,1206313000,South Cotabato,SURALLAH,96985.53920680417,0.0006967627238896323,58.7340668266035,8.794790058777728,0.015742646517042193,0.21313822407800848,0.21976289024235834,0.700302064968269,1.6532393058933417,6.179229820100938,6.371289854794584e-05,0.00014135929309197663,14.135929309197662,10.899976020433149,0.9321562069856012,0.16778811725740822,2.0,0,0,32.64756981511724,LOW,28.642190501186498
2030-10,1206314000,South Cotabato,TAMPAKAN,44552.99436080311,0.0006221842182199122,25.843946143476355,1.8589874941435844,0.0033275817619655267,0.055750143236381125,0.12513220275364714,0.05928504142229657,0.5928504142229657,1.7178346325159306,3.855710838657456e-05,0.00017325273110189312,17.325273110189315,13.231265126438485,0.9578870060081794,0.1724196610814723,1.0,0,0,19.90992973920008,LOW,11.55419890346083
2030-10,1206315000,South Cotabato,TANTANGAN,52114.059400657905,0.000810182909644741,30.541834266912826,11.645906225367233,0.020846135479219964,0.13668886354980772,0.26228788377226686,0.489719287487313,1.2871286313105232,8.92868487374171,0.00017132967526281386,0.000180512614169142,18.051261416914198,14.222608342804357,0.9878124801943414,0.17780624643498144,2.0,0,0,55.84282759842553,MODERATE,41.95046810175584
2030-10,1206316000,South Cotabato,T'BOLI,111310.03285238368,0.0006600367192035606,67.17071796221487,6.249530875943842,0.011186640592873694,0.12048185592909612,0.10823988893155378,0.48511750908280676,1.405445536956891,8.65699290930689,7.77736982683992e-05,0.00014893641936652752,14.893641936652752,10.490773588434434,0.7507328382623293,0.13513191088721926,1.0,0,0,24.072117625341104,LOW,35.50737425976723
2030-10,1206317000,South Cotabato,TUPI,84276.88712862214,0.0008033669781033481,50.52132267851531,17.129596943106314,0.03066192459996099,0.340054274225858,0.40349648143371997,1.3881400404798965,2.404695276146043,15.443057266348786,0.00018324190406771693,0.00011993721892205217,11.993721892205217,11.180400049312103,0.9528864907298735,0.17151956833137721,2.0,0,0,55.40828309774144,MODERATE,40.30555633633647
2030-10,1206318000,South Cotabato,SANTO NIÑO,43966.68261454922,0.0007982021636432357,25.586244491932597,9.48006669375775,0.016969289536236436,0.2669681769973514,0.6072056410028255,1.0821190370749423,2.801408510819715,12.887470606230858,0.0002931190128492024,0.00012503841497978608,12.503841497978605,11.965209436155936,0.9580509019184928,0.1724491623453287,1.0,0,0,68.11429021822248,HIGH,50.794402488687965
2030-10,1206319000,South Cotabato,LAKE SEBU,89006.79551964568,0.0006534837182241571,53.17663299950204,4.949873957998591,0.008860258801392469,0.11756170943522254,0.13208172336602567,0.3727752061919859,1.3130463651959543,13.950660475695306,0.00015673702658597683,0.0002118140121116435,21.18140121116435,7.1836039519609205,0.7699924908261135,0.13859864834870042,1.0,0,0,23.4494273019073,LOW,32.597573693349766
2030-10,1206501000,Sultan Kudarat,BAGUMBAYAN,73635.13930011945,0.0006348694358466744,43.55622342176339,3.162815434345197,0.005661429670154231,0.18998674115889944,0.25801097541835066,0.7319796084492952,1.5443672995016606,8.703844121208075,0.00011820231758825443,0.00015549426284319,15.549426284319,10.767748544137302,0.8546990395195536,0.15384582711351966,1.0,0,0,35.48785390619808,LOW,33.30039787790071
2030-10,1206502000,Sultan Kudarat,COLUMBIO,34988.17670116424,0.0005872638609067948,20.00292152788538,0.5323106080228261,0.0009528343125156733,0.03975498168818689,0.11362404513883696,0.039876224525105516,0.39876224525105514,0.9878668525696357,2.8234305005575336e-05,0.0001752346174275278,17.52346174275278,10.745981566077091,0.968017659564526,0.17424317872161468,1.0,0,0,14.465599196754505,LOW,9.600736217774887
2030-10,1206503000,Sultan Kudarat,ESPERANZA,78478.34941921235,0.0007167571828972097,46.471980946661986,9.737651043999984,0.01743036471223092,0.2264534053213366,0.28855526014146565,0.9233641833158962,1.6702901557885703,14.948006092411157,0.00019047299290868782,0.00018148075671148837,18.14807567114884,9.849508798573844,0.8348917119537533,0.1502805081516756,1.0,0,0,40.31647997654447,LOW,36.81945952492979
2030-10,1206504000,Sultan Kudarat,ISULAN,107856.88515387232,0.0007170255015529481,65.97731539331313,11.303409529530951,0.02023306747193716,0.28052365733451334,0.26008878054869533,1.082400248908162,1.3304069959835911,12.062609242275167,0.0001118390284038542,0.00022838073986546065,22.838073986546068,11.110069494758257,0.9148069699092279,0.16466525458366102,2.0,0,0,44.53147483034309,LOW,35.79164454201744
2030-10,1206505000,Sultan Kudarat,KALAMANSIG,54899.4154506893,0.0005972802012754741,31.726381095051725,1.04437948875791,0.001869435996912242,0.09421616876564418,0.17161597804309814,0.2502764509454233,0.9951966742747962,18.97466633506808,0.0003456260176779321,0.00021958042363597228,21.95804236359723,7.005138675808589,0.1266183672421851,0.022791306103593315,0.0,0,0,34.2122661160164,LOW,44.93789950153803
2030-10,1206506000,Sultan Kudarat,LEBAK,98971.95736586352,0.0006937122386758698,59.12639488459948,9.484067308479872,0.01697645062399411,0.2325196053170819,0.23493483558937917,0.9372669391054935,1.7335097158956703,22.562933328566707,0.00022797299284644544,0.00021597934633015806,21.597934633015804,8.789769970357613,0.7591226902888738,0.13664208425199728,1.0,0,0,39.24026388315018,LOW,41.51221989407476
2030-10,1206507000,Sultan Kudarat,LUTAYAN,69520.5032518565,0.0007122167966189252,40.47437328060401,9.004057475311534,0.01611723453381222,0.17705869126797877,0.2546855718614933,0.6087180247279883,2.319046796395131,6.5471226695119284,9.417542110984491e-05,0.00015104002644996447,15.104002644996449,13.0391575567638,0.8883360117764596,0.1599004821197627,1.0,0,0,41.855541633052674,LOW,35.02187756956985
2030-10,1206508000,Sultan Kudarat,LAMBAYONG,87013.84583634051,0.0007864576587688354,51.81318168534783,16.565746659688145,0.029652634367782336,0.34740944172465016,0.39925765650914136,1.3440485327925917,3.034967544272445,17.80566492985876,0.00020463024888416544,0.0001628731176565715,16.28731176565715,11.65368893734314,0.8258329371427324,0.14864992868569182,1.0,0,0,54.35704250484024,MODERATE,45.4231197293366
2030-10,1206509000,Sultan Kudarat,PALIMBANG,88517.84034683781,0.0006722842155626463,51.85904838492964,7.610118293871872,0.01362208778749984,0.18663040434069322,0.21083931059481656,0.274442252648639,0.9535200008802184,34.20739414009925,0.0003864463254646188,0.00028282344606694534,28.282344606694537,6.417907782658171,0.0650250825912964,0.011704514866433351,0.0,0,0,39.10986594706356,LOW,50.393241595527385
2030-10,1206510000,Sultan Kudarat,PRESIDENT QUIRINO,46986.71251476487,0.0006836929519640211,27.01760658659237,5.084929318181339,0.00910200747093198,0.08537540910921249,0.1817011758002532,0.24690154187222219,1.5385883541450278,4.525484868326388,9.631414129908158e-05,0.00018075041331787166,18.075041331787165,12.973114937805557,0.9499897888374679,0.17099816199074422,1.0,0,0,37.1873662289033,LOW,27.750611426548822
2030-10,1206511000,Sultan Kudarat,TACURONG,129125.37352826509,0.0010996898885722306,86.78547375822096,55.05641178160617,0.09855080375790107,0.5446194003848921,0.4217756630656924,2.011053401586783,1.3245244158893033,32.65145647510661,0.0002528663080146624,0.00017091730280814813,17.09173028081481,12.830292562359748,0.9635267462396896,0.17343481432314412,3.0,0,0,63.98405508234156,MODERATE,44.655735351615036
2030-10,1206512000,Sultan Kudarat,SEN. NINOY AQUINO,50390.92909316192,0.0005894453257255794,28.88970306453689,0.7954967461228762,0.0014239366711398375,0.06758793358868417,0.134127182818417,0.12371416938002039,1.1464212383944041,7.662613378118483,0.00015206334782897076,0.00022377014314412728,22.377014314412726,7.599339741958917,0.1406011497483989,0.025308206954711802,0.0,0,0,24.204329397416284,LOW,37.964064010132525
2030-10,1208001000,Sarangani,ALABEL,95546.4125601764,0.0006895158208661822,57.00756164671908,8.827806912331344,0.015801746580957957,0.18189542373707204,0.19037389145564404,0.8685221600579791,2.064159122418293,7.182486433209176,7.517274841361052e-05,0.0002290066556738907,22.90066556738907,8.512069554869434,0.7518977640202749,0.13534159752364947,1.0,0,0,30.817242052333604,LOW,38.06706651105902
2030-10,1208002000,Sarangani,GLAN,124126.07521674785,0.0006946571600510154,75.05579092500575,11.109420692156174,0.01988582806376105,0.2016989255572202,0.1624952091693992,0.6186008217041661,1.015396990777979,24.852658976496667,0.00020022109724406555,0.00021401962293727796,21.401962293727795,6.136254309704292,0.6448975566300823,0.11608156019341481,1.0,0,0,21.986293908358867,LOW,36.87613599911885
2030-10,1208003000,Sarangani,KIAMBA,72768.09964382043,0.0006734353066755183,42.929771406810744,6.041856869519687,0.010814904775183489,0.11626511290841232,0.15977483743219578,0.4398698995695042,0.7998024856003719,15.108993699231624,0.00020763210490841368,0.00018363425898231705,18.363425898231704,5.99502174813456,0.8226749649624042,0.14808149369323276,1.0,0,0,20.46406024132624,LOW,26.306726567564706
2030-10,1208004000,Sarangani,MAASIM,71715.97921049198,0.0006502206757774687,42.12864790347762,4.472263686591561,0.008005337919208912,0.08374069166406246,0.11676713137845754,0.09476379912735627,0.9476379912735627,1.6608645463691878,2.3158918899990493e-05,0.00019929143560356696,19.929143560356696,10.302370824432181,0.837410064851712,0.15073381167330815,1.0,0,0,16.32233157376478,LOW,17.300338365026903
2030-10,1208005000,Sarangani,MAITUM,48660.87445751092,0.0006406043124775884,28.092083741349267,3.060325917087029,0.005477973756924408,0.11648902189018034,0.23938949554203906,0.2883961880331238,1.0167657383010866,23.204784303503516,0.00047686739217490167,0.0002502718189863364,25.02718189863364,6.703149563304158,0.13765358491723187,0.024777645285101735,0.0,0,0,43.09037455403996,LOW,48.1952745072045
2030-10,1208006000,Sarangani,MALAPATAN,87259.27669961176,0.0006560099256696095,51.642927956335136,5.56249633922254,0.009956850935096868,0.15600767296498536,0.17878634669645327,0.35731845253758726,0.9803763249049304,30.790875339967485,0.0003528664974609454,0.00013769692282883804,13.769692282883803,6.836047773422376,0.14530641760056268,0.026155155168101282,0.0,0,0,27.648270024681093,LOW,45.64739866017377
2030-10,1208007000,Sarangani,MALUNGON,114861.54099247904,0.0006810997869015623,69.5982110434481,8.580712401623819,0.015359448184706,0.25785437610130285,0.22449148241724076,0.9706498184644865,1.4852906215820918,5.797122202304843,5.047052435666373e-05,0.0001886146860588634,18.861468605886337,12.789464818672053,0.9030776274978557,0.16255397294961402,2.0,0,0,35.93133996500741,LOW,27.956701159016603
2030-10,1230800000,General Santos City,GENERAL SANTOS,810082.9676332751,0.0012609867635666738,640.5562175465058,379.66120136878914,0.679592355182958,3.528702410120042,0.43559765494507807,14.87348153081488,1.8069455418938454,253.12541271566877,0.000312468503633888,8.203029561178041e-05,8.203029561178042,7.815264017592718,0.6851897547039902,0.12333415584671824,6.0,0,0,54.56352450339921,MODERATE,61.5654912492528
2030-11,1204701000,Cotabato,ALAMADA,75352.85034270288,0.0006165153515285127,44.09578240673904,2.3317833039554383,0.004175841206158245,0.21912274889966438,0.29079556765682996,0.5757635723040341,1.9432142998384856,29.192174262820544,0.0003874063705626962,0.00035163233239591277,35.16323323959128,7.4478571657182435,0.10598927714335593,0.01907806988580407,0.0,0,0,50.14503980087957,MODERATE,59.2126746843107
2030-11,1204702000,Cotabato,CARMEN,83909.63081719803,0.0006054071826495644,49.10781644125753,1.6609409785516935,0.002974472699700532,0.1525863720070359,0.18184607716777362,0.2515977090767423,1.504371820277362,19.910431848980373,0.00023728422655507086,0.0003318686479778908,33.18686479778908,7.513966931679356,0.09659573163394855,0.017387231694110737,0.0,0,0,35.11263954889201,LOW,49.78023322597272
